歌名,歌手,曲风,推荐标签,语种,BPM,乐评
Fated,Adib Sin、Bao The Whale、,流行、,抒情、爱情、思念、慵懒、浪漫、放松、,英语,129,
ROSS AND RACHEL,Jake Miller、,流行-欧美流行、,抒情、动感、快乐、爱情、慵懒、浪漫、活力、放松、正能量、,英语,123,Ross和Rachel是经典美剧《老友记》中的一对情侣，两人分分合合，最后终成眷属。今天，普特君推荐的这首歌以两人姓名命名，同剧中一样，这首歌也仿佛恋爱一般，美妙的旋律加上甜甜的歌词，太沉醉了。
Unstoppable,Sia、,流行-欧美流行、,热血、动感、,英语,86,全名Sia Kate Isobelle Furler。出生于1975年12月18日。澳大利亚流行、爵士等流派的歌手、词曲人。其代表作品《Breathe Me》《Chandelier》《I'm in here》，合作作品《Titanium》《Wild Ones》等被人们熟知。其慵懒沙哑的声线，独特的咬字，以及非凡的唱功给人们留下了深刻的印象。
Move Mountains,Alisa、,二次元-动漫歌曲、,抒情、动感、快乐、思念、活力、轻快、正能量、,英语,119,
Normal No More,TYSM、,电子-电子流行、流行-欧美流行、,抒情、,英语,95,这首歌给我的感觉就像是误入了怪诞的糖果小镇，一切都笼罩在梦幻与虚渺中，但是却又是粉嫩美好的。不远处有一位穿着白色格裙的少女对着天空唱着略带着悲伤的歌曲，一切又都带上了一点蓝色调。
alright,keshi、,另类/独立、流行-欧美流行、,动感、,英语,75,这首歌的吉他声委婉而无奈，就像秋末的留恋和初夏的甜涩混合的咖啡.
more,keshi、,流行-欧美流行、,抒情、悲伤、酒吧、舞会、,英语,80,
less of you,keshi、,节奏布鲁斯-灵魂乐、另类/独立、,抒情、爱情、慵懒、浪漫、放松、酒吧、,英语,84,
just friends,keshi、,电子-缓拍、嘻哈说唱、,动感、悲伤、爱情、浪漫、孤独、学习、咖啡厅、,英语,60,
Sugar (Brockhampton Cover),keshi、,另类/独立-独立流行、,浪漫、爱情、抒情、,英语,125,
Talk (Trianglory Remix),Trianglory、keshi、,电子、,动感、,英语,74,
B.Y.S.,keshi、,另类/独立-独立流行、,动感、爱情、慵懒、浪漫、活力、放松、,英语,100,
SOMEBODY,keshi、,流行-欧美流行、,动感、慵懒、放松、,英语,70,
beside you,keshi、,节奏布鲁斯、流行、,抒情、动感、悲伤、爱情、浪漫、活力、放松、咖啡厅、,英语,136,
From Here,Adib Sin、Cae、,电子-深浩室舞曲、,清新、梦幻、可爱、快乐、慵懒、放松、正能量、,英语,120,
2 soon,keshi、,节奏布鲁斯、流行-欧美流行、嘻哈说唱、,抒情、动感、悲伤、抑郁、快乐、爱情、思念、慵懒、浪漫、苦情、放松、治愈、孤独、咖啡厅、酒吧、轻快、,英语,173,
Candycan,kidult.、,另类/独立-独立流行、,抒情、爱情、思念、浪漫、放松、治愈、,英语,85,
Nightlight,Finding Hope、,另类/独立-独立流行、流行、,抒情、慵懒、放松、动感、,英语,74,
Let Go,Beau Young Prince、,原声带-电影原声、嘻哈说唱、,抒情、动感、思念、活力、放松、治愈、夜店、酒吧、正直、洒脱、正能量、,英语,100,最后小提琴和钢琴的尾声真的全曲绝妙…小提琴的悠扬把颓废压抑赶走，最后又归于钢琴的沉静…就像现实一样啊，沮丧后还是会发现生活有值得期待的光明，不顺意和坎坷也是同样存在的。这就是生活吧。真的百听不厌啊……
Bleeding Love,Ni/Co、,流行-欧美流行、,抒情、悲伤、平静、快乐、爱情、思念、慵懒、苦情、放松、憧憬、治愈、,英语,101,这首温柔浪漫的音乐，唱出了多少人的心声。原来温柔到极致，便是轻声，缠绵，细语。就像古诗词，含蓄委婉
Love Story (1989 Mix),Taylor Swift、,流行-欧美流行、,抒情、快乐、爱情、浪漫、放松、治愈、夜店、婚礼、轻快、,英语,63,这首由班卓琴和吉他伴奏的中速抒情歌曲，讲述的是一个类似于罗密欧与朱丽叶般的爱情故事，泰勒·斯威夫特更是将传统的乡村音乐与摇滚乐几近完美的结合。整首歌曲的乐风清新，非常适合调节心情的时候听。
Someone You Loved,MADILYN、,流行-欧美流行、,热血、抒情、动感、悲伤、苦情、孤独、夜店、,英语,109,
What's the deal,JAKE HOPE、,节奏布鲁斯-当代节奏布鲁斯、,动感、,英语,73,
Funny,Zedd、Jasmine Thompson、,电子-电子流行、电子-未来贝斯、,抒情、动感、快乐、思念、活力、放松、治愈、夜店、轻快、极限运动、,英语,100,
Ghost (Acoustic),Au/Ra、,流行-欧美流行、,抒情、悲伤、放松、,英语,65,旋律舒缓，歌词像是在倾诉，就算是陌生的语言也能感受到浅浅的温柔，遇到好的歌弄地我不敢一直循环，怕哪一天对音符和歌词了然于心时会产生厌倦
Another Friend,Kiso、Tep No、,电子-浩室舞曲、,清新、动感、可爱、快乐、爱情、浪漫、活力、放松、学习、,英语,100,
风不语别离,平生不晚、,国风-古风、,抒情、悲伤、正能量、,国语,69,
辞.九门回忆,解忧草、冰幽、,国风-古风、,抒情、悲伤、放松、,国语,70,《辞·九门回忆》是妙语清歌原创音乐团队制作的一首，以南派三叔的短篇小说集《老九门》之《二月红篇》为题材的原创音乐作品。该作品表达的是：过往的情，过往的义，过往的家国情仇，通通融入戏里，不后悔，只有那么些许遗憾，些许而已。
来生戏--无间梦境主题曲,纸嫁衣、喵☆酱、,原声带-游戏原声、国风、,热血、动感、悲伤、可爱、快乐、苦情、放松、治愈、洒脱、,国语,100,
天若有情（女声版）,高杰杰杰杰、,流行、,抒情、,国语,83,
赤伶,李玉刚、,国风-国风流行、,抒情、悲伤、爱情、思念、KTV、,国语,72,
泛舟人,岚青、,国风-国风流行、,抒情、,国语,68,这首的原唱是王秋实，但是我被吸引的是这首的词，词写的真是绝美。中间的戏腔更是给这首歌注入了灵魂，你看日落下昏黄，其实最后落字在可否留我心上。
早回身,尘ah.、国风堂、,国风-古风、,抒情、KTV、放松、,国语,72,
晚夜微雨问海棠,镜予歌、陈亦洺、喧笑、,二次元-同人作品、国风、,抒情、爱情、KTV、正直、感人、,国语,80,
将进酒·见千山,Winky诗、戾格、,二次元、国风-国风流行、,抒情、清新、悲伤、爱情、浪漫、放松、KTV、,国语,72,我觉得这首歌的歌词贴合原著的同时也很唯美，很好的表现出了人物的情感。旋律动听也大气，两位老师的声音十分动听，一听到这首歌我便能想到将进酒，感谢两位老师的深情演唱。
瑞鹤仙,音阙诗听、赵方婧、,国风-国风流行、,抒情、,国语,136,
典狱司,音频怪物、,原声带-电视剧原声、国风-古风、国风-国风嘻哈、,热血、抒情、动感、悲伤、爱情、孤独、,国语,77,这首歌将古风，戏腔，流行，RAP，完全对立的元素恰到好处地融合。开头的京剧唱腔，把我们带到那个有着家国情怀，江湖奇闻，志怪传说的老九门。更像是一段尘封已久的故事娓娓道来。唱出了古往今来，唱出了千种遗憾，唱出了无尽执念和情深爱恋。更唱出了一段江南烟雨，塞北典狱，将军故人相忘江湖的
星月落,浮生梦tuzi、,国风-国风流行、,抒情、浪漫、爱情、,国语,75,
西楼别序,尹昔眠、小田音乐社、,国风-国风流行、,抒情、悲伤、爱情、思念、苦情、放松、治愈、,国语,75,听这首歌总能想到并不炎热，带有清风的夏日。身在江南，有竹林，湖水，还有家家户户门前挂的风铃晃动的声音。
鸳鸯债,Uri、喵☆酱、,原声带-游戏原声、国风-国风流行、,抒情、动感、悲伤、思念、苦情、KTV、遗憾、,国语,80,这首歌曲男女合唱，中间电吉他作背景音，有热烈刚猛之感，主旋律二胡有凄凉悲伤之意，可谓刚柔并济。歌词传达了对情感的真挚赞美。纸嫁衣的主题曲虽只有两分钟，但就像其游戏本身一样，虽然体量小，但内容丰富、精巧，皆为心血之作，有匠人之姿。祝这样优秀的团队能够得到应有的支持，蓬勃发展下去！
春,江辰、银临、,国风-国风嘻哈、,抒情、清新、快乐、爱情、浪漫、放松、KTV、轻快、,国语,84,这首歌是江辰和银临合作的，银临是一位古风歌手，江辰偏现代，这首歌是现代说唱和古风的结合，因为说唱风歌，我歌词听的不是很清，但前奏的曲风和中间的戏腔搭配的很融洽，配上江辰谦谦君子温润如玉的嗓音，以及银临的古风氛围，很绝。
西厢寻他,伯爵Johnny、唐伯虎Annie、,国风-国风流行、,抒情、动感、爱情、思念、浪漫、放松、KTV、有氧、家务、通勤、,国语,112,曲调清新，悠扬的音乐声响起，一句一句更胜一句，戏腔一起气氛瞬间达到高潮，让人不禁心生向往，仿佛置身其中，无法自拔。循环往复，仿佛那岁月悠悠，阻断不了情意绵绵。哪怕世间不许，但也要勇于追求美好，珍惜眼前人，不要让本该得到的逝去，因此后悔。
青衫薄,KBShinya、哦漏、萧忆情Alex、排骨教主、,国风-国风流行、,抒情、爱情、思念、KTV、,国语,129,襟边戴花听雨在歌楼，这句真的仿佛看见了放榜后春风得意马蹄疾，一日看尽长安花的风华正茂，少年感扑面而来
第三十八年夏至,河图、,国风-古风、,抒情、悲伤、思念、KTV、,国语,125,开头的留声机歌声太有意境了，好像看到一幅画面：“暮晓夕阳红时，宫殿一角的影子照在青石板的地面上，一位老人躺在竹摇椅摇摇晃晃，哼唱着身边桌台上老式留声机流出来的戏曲，享受着浮生半日的悠闲”。
知我,国风堂、哦漏、,国风-国风流行、,抒情、动感、悲伤、友情、感人、,国语,83,《知我》表达了伯牙子期高山流水觅知音的一段佳话。编曲采用了摇滚古风，在快节奏的进行下一气呵成，配合超过两个八度的音域，原唱者给歌曲带来气吞山河之势的演绎，道出了寻觅知音的快意。
伯虎说 (feat.唐伯虎Annie) 无鼠来宝版,伯爵Johnny、唐伯虎Annie、,国风-国风流行、,抒情、悲伤、快乐、思念、,国语,133,这歌儿，似万花丛中一抹清丽脱俗的春色，让我情深几许，欲动凡心。
离别意,哎呦伦仔、,国风-国风流行、,抒情、动感、悲伤、爱情、活力、放松、孤独、KTV、家务、通勤、,国语,71,
借月,王天阳、,国风-国风流行、,抒情、,国语,74,这首歌是《山河令》的衍生歌曲，不过并不是《山河令》原唱，《借月》和《山河令》的适配度高，最终在剧粉自发地强烈要求下，《借月》正式授权给《山河令》作为官方宣传曲。
千秋迭梦——《二哈和他的白猫师尊》燃晚同人曲,镜予歌、陈亦洺、尚辰、,二次元-同人原创、国风、,热血、抒情、动感、悲伤、爱情、思念、苦情、,国语,78,我真的好喜欢这首歌的前奏啊，一闭眼就有画面，墨燃斜倚在树上小憩，楚晚宁坐在树下看书，一切都尘埃落定的温柔与美好
几人,要不要买菜、,民谣-流行民谣、,抒情、悲伤、思念、放松、治愈、,国语,63,这首歌听起来真是让人心里空空荡荡的，心跳的感觉就是干枯地在胸膛里碰撞，正像今年的深秋，萧瑟悲凉，满眼肃杀。
两相欢,音阙诗听、昆玉、,国风-国风流行、,抒情、爱情、浪漫、放松、KTV、,国语,100,温软的唱调，缓缓把词情唱。尤其是戏腔部分更为悦耳宛如软玉，不由得反复循环播放。
生生世世不分离（现代版）-主题曲,纸嫁衣、喵☆酱、,原声带-游戏原声、,抒情、悲伤、放松、治愈、,国语,54,
生生世世不分离（民国版）-插曲,纸嫁衣、吴轶飞、,原声带-游戏原声、中国音乐-曲艺、,抒情、放松、,国语,59,
情字难（男版）,王巨星、,国风-国风流行、,抒情、悲伤、苦情、,国语,78,听着好像是穿越了一样，古时推开门热闹的人群，繁华的街道，现在推开门，外面已经烟消云散了，墙边的杂草丛生，街道早已破烂不堪
盗墓笔记·十年人间,李常超 (Lao乾妈)、,国风-国风流行、,热血、抒情、动感、悲伤、爱情、思念、苦情、孤独、KTV、正能量、,国语,75,
云诀,张晓涵、,国风-国风流行、,抒情、悲伤、思念、KTV、酒吧、,国语,95,
一拜天地（女版）,空雨233、,国风-国风流行、,KTV、抒情、悲伤、,国语,96,
山外小楼夜听雨,任然、,国风-国风流行、,热血、抒情、动感、悲伤、爱情、思念、苦情、放松、孤独、KTV、,国语,69,听着这首歌，仿佛置身千年前的中国水墨江南，微风摇曳，小雨飘摇，在小亭眺望远处的湖泊，一片朦胧，孤独而静谧。想走向那片朦胧，却又被雨丝润湿了心神，回到现实。
阿房宫赋（demo版）,奇然、沈谧仁、,国风-古风、,抒情、悲伤、思念、KTV、,国语,74,
故里逢春,喔喔、,国风-国风流行、,抒情、紧张、悲伤、快乐、思念、放松、治愈、神秘、轻快、,国语,85,唱出来的感觉真的就像是炊烟慢慢渡过百川千万里，仿佛长河真的可以流入故里，带着淡淡的苍茫之感，安静又寂寥
拂袖,杨博然、,国风-古风、,抒情、思念、放松、悲伤、活力、动感、,国语,77,
寻茶,贾昱、,国风-国风流行、,抒情、KTV、悲伤、热血、动感、,国语,64,歌词和旋律相得益彰，安静中带着潇洒自如的感觉，就好像一个游侠在一个灿阳下在湖边的竹林里煮茶，茶香悠悠哼着小调自在快活的感觉
梦遣看花人,HITA、玉璇玑、,国风-国风流行、,抒情、KTV、,国语,86,
琴师,要不要买菜、,国风-古风、,抒情、悲伤、爱情、思念、孤独、酒吧、,国语,79,这个版本的琴师好像故事发生很久之后，故事成了说书人的细细道来，缓缓讲述这个与自己无关的故事，可是语音语调里还带着淡淡悲伤，大概是故事本身过于悲凉吧。
盗墓笔记-步戏,五音Jw、,国风-国风流行、,抒情、悲伤、,国语,85,
问剑江湖,双笙（陈元汐）、,国风-国风流行、,抒情、可爱、快乐、放松、,国语,134,
小城谣,胡碧乔、,国风-古风、,抒情、清新、可爱、快乐、思念、放松、轻快、舞蹈、,国语,92,高潮部分的曲子太好听啦，和声和乐器都很妙，好像回到了春天，有绿色的柳树和风
戏台子,超人小白、,国风、中国音乐、,抒情、放松、KTV、,华语,80,
秦淮景(艺伎齐唱),陈其钢、,原声带-电影原声、中国音乐-苏州评弹、,抒情、,国语,92,
伶人,排骨教主、,国风-国风流行、,热血、抒情、动感、思念、KTV、激烈、,国语,81,
杨花落尽子规啼,G2er、黄诗扶、国风堂、,国风-古风、,抒情、悲伤、爱情、思念、苦情、放松、治愈、孤独、遗憾、,国语,135,
昔言,HITA、,国风-古风、,热血、抒情、动感、悲伤、爱情、思念、苦情、,国语,76,
戏言,妖言君、,国风-国风嘻哈、流行、中国音乐、,抒情、悲伤、孤独、,国语,69,
轮回之境,CRITTY、,国风-国风流行、,抒情、悲伤、思念、放松、KTV、,国语,125,
古诗中国,国风引力、三无MarBlue、磊SIR、国风堂、,国风-古风、国风-国风嘻哈、中国音乐、,抒情、,国语,89,
封刀不为峥嵘,漆柚、,国风-国风流行、,甜蜜、抒情、爱情、KTV、激烈、,国语,85,
至尊宝,徐良、杨威、,国风-国风流行、,抒情、动感、KTV、,国语,86,
江湖识君,非才、,国风、流行、中国音乐、,热血、抒情、动感、思念、,国语,82,
巷雨梨花,涵昱、,国风-国风流行、,抒情、,国语,73,
悦神,KBShinya、,国风-国风流行、,抒情、悲伤、爱情、思念、KTV、感人、,国语,156,kb的声音温柔又坚实有力量，既有少年的不畏前途艰险的执着又带着历经世事仍然坚守心中道义和梦想的感觉
一生独一,卢焱、,国风-国风流行、,抒情、悲伤、爱情、思念、苦情、孤独、,国语,80,
青丝,时光胶囊、,摇滚-流行摇滚、国风-国风流行、,热血、抒情、动感、悲伤、思念、孤独、,国语,93,笛声清脆悠扬，仿佛一阵清凉的风刮过竹林；琴声圆润轻灵，犹如潺潺的流水从石缝中流出。听着这首曲子，只觉得远离了都市的喧嚣，正身处茂林修竹之间，聆听秋天的低语。
再拾年,二毛、,,抒情、悲伤、孤独、,国语,69,
故梦,橙翼、,国风、,抒情、悲伤、思念、苦情、放松、治愈、孤独、遗憾、感人、,国语,75,
眉间雪,HITA、,国风-古风、,抒情、悲伤、爱情、苦情、酒吧、,国语,92,空灵的旋律，空灵的歌声，给人一种纯纯的空灵感，强烈建议一个人在安静的环境下享受这首歌
入画,排骨教主、,国风-古风、,抒情、动感、放松、婚礼、,国语,134,
红尘,小曲儿、,国风-古风、,抒情、悲伤、思念、KTV、,国语,93,
人间不值得,黄诗扶、,国风-国风流行、,抒情、悲伤、爱情、思念、苦情、放松、孤独、,国语,93,这歌的歌词真的很有意思，每一句每一字都充斥着事与愿违，尝遍了人间的不如意，但是曲调配上歌词却不让你觉得苦丧，反而透着一种洒脱和缱绻的味道，人生不就是如此吗，充满了矛盾和不圆满，但又能苦中作乐，峰回路转。懂得调节和释然去发现身边的美，人间有很多不值得，但人间又有很多值得。
探清水河,黄诗扶、,国风-国风流行、,抒情、悲伤、放松、治愈、,国语,107,
九万字,黄诗扶、,国风-古风、,抒情、动感、悲伤、爱情、思念、苦情、放松、孤独、暴走、通勤、,国语,129,
【二胡】三寸天堂,永安二胡、,中国音乐-民乐、,悲伤、,纯音乐,72,
杨花雪,玉璇玑、,国风-国风流行、,抒情、,国语,70,
少年弦,晓月老板、,民谣-华语民谣、,抒情、悲伤、孤独、,国语,92,
虞美人,熙宝(陆迦卉)、,国风-国风流行、,抒情、悲伤、孤独、KTV、,国语,80,
此生不换,青鸟飞鱼、,原声带-电视剧原声、,抒情、悲伤、爱情、思念、,国语,130,前奏一响起，瞬间泪目。这里全是回忆和青春，一晃数年飞逝，早已物是人非，只有歌声，定格下当时的感动，也只有歌声，将我们在旋律响起的那一刻，带回美好的怀念和从前。
初见（翻自 连续剧《东宫》）,黄麒Eros、,国风-古风、流行、中国音乐、,抒情、悲伤、,国语,71,
千古,许嵩、,国风-国风流行、,抒情、悲伤、爱情、孤独、学习、KTV、,国语,76,《千古》从前奏开始，就将电子合成的古风音效铺设在编曲底层，浅浅淡淡旋绕于耳，却又不可擦除、不可无视。像立于当代欣赏一副千古笔墨，又像踩着音乐的节奏吟诵一首绝句。一轨贝斯演奏默默贯纵始终，像穿越于古今之间的一条现实之线。
年轮,张碧晨、,原声带-电视剧原声、流行-华语流行、,抒情、,国语,73,张碧晨唱这首歌很有带入感，容易让人想到温暖安宁的生活场景。却又透露出一股斯人已去旧景不在而无可奈何的感叹。   整曲风的变化，在最后，透露出一种浓浓的追忆却只会藏在心底最深处之感。  韵味十足。
青衣,群星、,国风、,抒情、,国语,80,
庐州月,许嵩、,国风-国风流行、,抒情、悲伤、爱情、思念、放松、治愈、孤独、,国语,62,极简约的大钢琴伴奏加上两三件民乐器，以及歌曲中间“三月一路烟霞 莺飞草长”后的清脆的鸟鸣，让听众能顺着作者的布局，一幅幅画面自然而然清新的呈现在眼前
忆江南,五音Jw、,国风-国风流行、,抒情、清新、幸福、快乐、爱情、思念、浪漫、放松、KTV、婚礼、正能量、,国语,139,
烟雨行舟,伦桑、,国风-古风、,抒情、清新、爱情、思念、慵懒、放松、婚礼、,国语,89,伦桑温柔的声线演绎这首歌，仿佛让我看到了江南的画面，烟雨之中缓缓行舟，一种朦胧的意境美。整个天地间仿佛只有自己一人，宁静悠然，游走于山水之间。
是风动,银临、河图、,国风-古风、,抒情、动感、悲伤、思念、活力、放松、有氧、家务、,国语,161,这首歌的歌词真的很值得品味，是个很有哲学意义上来说的爱情观讲解。男女视角的交替、与世人的爱恋常态对比，从而思考“我”到底是风动还是幡动。最后大彻大悟。其中饱含的情感到底是二人相忘于江湖，还是追悔莫及，抑或怅然若失、今非昔比，那就是听众自己的故事了。
秦淮八艳,玉璇玑、,国风-古风、,抒情、可爱、快乐、KTV、,国语,110,
东风志,Aki阿杰、,国风-古风、,热血、抒情、动感、悲伤、爱情、正能量、,国语,78,东风志是我最喜欢的魔道同人曲之一，阿姐的原版是唯一收藏了loop的版本。曲风悠扬，词作优美而言之有物，无论是作为同人歌曲还是古风歌曲，都是不可多得的佳作。
风华诀,玄觞、二花、,国风-古风、流行、中国音乐、,抒情、,华语,90,
云里江南,HITA、,国风-古风、中国音乐、,抒情、放松、治愈、KTV、,国语,63,
清明雨上,许嵩、,国风、,甜蜜、抒情、悲伤、平静、快乐、爱情、思念、浪漫、放松、治愈、孤独、,国语,72,许嵩《清明雨上》，Vae大量运用了中国民族乐器，糅进hiphop鼓点、电钢琴等等现代元素，而多重弦乐的运用也恰到好处，东西合璧，浑然天成。歌曲的旋律线起伏跌宕，大气磅礴，但美中不足的是演唱难度颇高，传唱更高。悼念爱人的复古歌词凄婉绝美，从Vae的声线中缓缓流淌出，实在是有无限的哀伤。
相思赋予谁,好妹妹、,国风、民谣-华语民谣、,抒情、爱情、苦情、放松、KTV、酒吧、,国语,114,
惊鸿一面,许嵩、黄龄、,国风-国风流行、,抒情、悲伤、爱情、思念、放松、,国语,108,听歌要在深夜才有味道。似睡未睡之际，最能感受歌者的神韵。女声的缱绻妩媚，男声的纠结包容，无缝融合在一起，流淌着满满的刻骨铭心。
不记年,妖言君、,,,,,
步戏,五音Jw、,国风-国风流行、,抒情、悲伤、爱情、,国语,85,一开始这个声音我觉得很有吸引力，结果越听越好听，这不就是戏曲声的美妙之处吗，又耐人寻味，又好听至极。
卷珠帘,排骨教主、,国风-古风、,抒情、,国语,113,
御龙吟,姚贝娜、,原声带、国风、流行-华语流行、,热血、动感、大气、,国语,110,
姑苏城,流浪的蛙蛙、,国风、中国音乐、,抒情、清新、动感、放松、,国语,70,
花旦,玄觞、,国风-国风流行、,抒情、动感、可爱、快乐、活力、轻快、,国语,141,
琵琶行,奇然、沈谧仁、,国风-古风、,抒情、动感、悲伤、快乐、爱情、思念、活力、孤独、洒脱、,国语,88,即使这首歌旋律略偏欢快，但每次听都有悲凄感涌上心头，旋律中好像能看到琵琶女逝去不回的青春，好像看到白乐天壮志难酬之痛，那悲情好像能让我跨越进那千年前的盛世唐，与这位伟大的文人面对着面。欢快的歌声反而像是与脑中凄苦画面的音画对位，优美的乐律却不禁引出我那似雨打过的眼眶。
红昭愿,音阙诗听、,国风-古风、,抒情、动感、快乐、爱情、思念、活力、放松、轻快、家务、通勤、,国语,114,这首歌扣人心弦，节奏分明，仿佛听了就会沉溺在音阙诗听的魔性声音里，心跳加速，会让人情不自禁的打开单曲循环。
哪吒,蔡翊昇、,国风-古风、,抒情、幸福、悲伤、快乐、,国语,140,这首歌的词写的真的好，从夜风吹开画卷从雷雨下哪吒自刎展开叙事，最后“半卷书尽心伤”呼应开头收尾。
星月神话,金莎、,原声带-电视剧原声、,抒情、,国语,83,
画中仙,金莎、,国风、流行、,抒情、悲伤、思念、,国语,82,
遇萤,CRITTY、,原声带-游戏原声、国风-国风流行、流行、,抒情、悲伤、思念、放松、治愈、遗憾、,国语,133,"一头乌黑的长发，一袭飘逸的长裙。每一位善良的文艺姑娘都是桃花源里走出来的女神。在温暖的阳光下，在的青青草地上，一把安静的木吉他。轻轻的拨弄琴弦，恬淡优雅的旋律从指尖缓缓流出。浅唱、低吟、回忆、怀恋。感受温暖、听见阳光，不娇柔,不造作。用最诚意的声音演绎只属于文艺姑娘们的吉他之歌。"
千梦,Aki阿杰、HITA、,国风-古风、,抒情、悲伤、,国语,87,
清平误,小曲儿、,国风-古风、,抒情、KTV、,国语,86,
三生,任然、,国风-国风流行、,抒情、悲伤、思念、孤独、,国语,65,
落花情,小义学长、李蚊香、特曼、根小八、Mr曾经、满汉全席、,国风-国风流行、,抒情、婚礼、,国语,79,
霜雪千年,萧忆情Alex、,国风、,抒情、幸福、快乐、爱情、浪漫、KTV、,国语,139,
谓风,流仙、双笙（陈元汐）、,国风-国风流行、,抒情、幸福、悲伤、快乐、思念、KTV、轻快、,国语,109,两位歌手声音都很细腻温柔，唱出了相思刻骨、不舍离别的感觉。空灵、稍显欢快的伴奏背后实则隐藏着一丝丝的凄凉、哀愁。
让酒,摩登兄弟刘宇宁、,原声带-电视剧原声、,热血、动感、悲伤、正能量、,国语,74,"我听着感触最深的竟然是前奏那一段，第一个钢琴音出来的时候心口就震了一下，那种历经沧桑后满身疮痍的归来，带着点类似劫后重生的放松,愉悦和无限感慨，向你娓娓道来……"
醉赤壁,林俊杰、,原声带-游戏原声、原声带-动画片原声、节奏布鲁斯、,抒情、,国语,82,《醉赤壁》是一首中国风的情歌。歌曲走的是浪漫、感性的路线，着重表现更柔情的东西。这首歌曲完全没有了R&B的节奏感，有一种比较纯粹的中国古典韵味，让人听了有点飘然。《醉赤壁》充满古典气息，是对三国人物的另一种诠释。
断桥离情,姚贝娜、,原声带、国风、,KTV、悲伤、抒情、孤独、,国语,64,
探清水河,晓月老板、,民谣-华语民谣、,抒情、悲伤、爱情、思念、孤独、正能量、,国语,72,无意听到，单曲循环。这歌总给我一种在北春微风拂面，柳叶尖尖的感觉，海边上踩在沙滩上，海风撩起头发，南方雨后夏风吹起花草香扑满全脸，好比梦里和你在一起的惬意。
说书人,暗杠、寅子、,国风-国风流行、国风-国风嘻哈、,抒情、动感、快乐、活力、KTV、轻快、正能量、,国语,147,这京味，听着特别爽利，整个人都显得落拓又潇洒。这种痞气中和了风尘，听不出年岁的声音里自成故事。
长生诀,排骨教主、,国风-古风、,热血、清新、动感、悲伤、放松、,国语,80,
夫君,周跳跳（沐萱）、,国风-国风嘻哈、流行、嘻哈说唱、,梦幻、放松、动感、活力、,国语,124,
拜无忧,萧忆情Alex、,国风-古风、,抒情、悲伤、孤独、洒脱、大气、,国语,87,"这歌有一种少年意气，不畏权贵，纵横天下；信天地归我有,携风踏月行，仗剑江湖；然后运筹帷幄，权倾朝野；最后，赋诗作词，一人为友，一人为妻的感觉。"
第十一年,语奕儿、,流行-华语流行、,抒情、悲伤、KTV、,国语,92,
那时雨,徐良、,国风、,抒情、悲伤、爱情、思念、,国语,119,每次听到这首歌，总是想起下雨天。淅沥嘀嗒的屋檐落雨分外安静。避雨的行人。耳机里温暖的男声。柔软而多情。
少年弦,夏小桐、,国风-国风流行、,抒情、悲伤、孤独、,国语,84,
南城遇,舒译、,国风、流行、中国音乐、,抒情、,国语,115,
承君,Aki阿杰、,国风-国风流行、,热血、抒情、动感、正能量、,国语,97,
狂浪生,一棵小葱、李宗南、,国风-国风流行、,热血、抒情、动感、悲伤、爱情、思念、孤独、KTV、,国语,75,中间那段戏腔，很像独自醉酒，豪迈不羁地长啸一曲，荒腔走板，却道尽了当年的沙场纵横和归来之后孑然一身的悲壮，好像在追忆，又似在感叹这岁月的荒唐
少年八荒,XY小羊原创音乐、,国风、流行、中国音乐、,热血、抒情、动感、,国语,152,
红妆,排骨教主、papaw泡泡、南岐、Mr鱼、弹棉花的GG、,国风-古风、,抒情、思念、婚礼、,国语,122,
爱殇,小时姑娘、龚骏、,流行、,热血、动感、悲伤、放松、,国语,70,歌的后半部分意境十分广阔，仿佛飘荡在西北部草原的空灵之乐，飘忽不定。给人一种苍凉广阔（苍凉旷远），荡气回肠的感觉。有很浓的民族风情，很符合小枫的气息（气质）。大王唱得真好！
煮酒听雨,吾恩、,原声带-游戏原声、国风-古风、,热血、抒情、动感、,国语,89,
牵丝戏,银临、Aki阿杰、,国风-古风、,抒情、动感、悲伤、快乐、爱情、思念、放松、孤独、,国语,86,银临的嗓音像山间的清泉一样，质朴自然，清澈娟丽，安静的流淌在聆听着的脑海中。阿杰的戏腔成熟而稳重，带入感极强，使人置身于傀儡翁的木偶戏中不能自拔，给整首音乐锦上添花
书中雪,根小八、,国风、流行、中国音乐、,抒情、,国语,105,
弱水三千,石头、张晓棠、,国风-国风流行、,动感、悲伤、爱情、孤独、KTV、婚礼、,国语,84,戏腔清亮高亢而不刺耳 男声内敛温柔 相得益彰 听到感情缓缓流淌 娓娓道来
悲伤的流行歌（浪漫的花 结痂的疤）,我是士豆、,流行-华语流行、,KTV、悲伤、抒情、治愈、放松、,国语,,
寂寞烟火,SipSu小口酥、,流行-华语流行、嘻哈说唱-流行说唱、,抒情、动感、悲伤、可爱、快乐、思念、憧憬、洒脱、,国语,75,
谁家,池鱼、,国风-国风流行、流行-华语流行、,抒情、悲伤、思念、放松、感人、,国语,72,
