歌名,歌手,曲风,推荐标签,语种,BPM,乐评
"12 Etudes, op. 25:No. 2 in F minor",Vladimir Ashkenazy、,古典、,平静、放松、冥想、,纯音乐,228,
"Sonata for Violin and Piano No.5 in F major, op.24 'Spring':1. Allegro",Vladimir Ashkenazy、Itzhak Perlman、,古典-古典主义音乐、,平静、放松、学习、,纯音乐,150,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Aria",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典、,平静、放松、学习、助眠、,纯音乐,125,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 1 a 1 Clav.",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典-巴洛克音乐、,热血、动感、放松、,纯音乐,108,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 2 a 1 Clav.",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典、,放松、学习、,欧美,134,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 3 Canone all'Unisono a 1 Clav.",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典、,热血、动感、放松、学习、,纯音乐,138,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 4 a 1 Clav.",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典、,可爱、快乐、放松、,纯音乐,174,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 5 a 1 ovvero 2 Clav.",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典、,动感、可爱、快乐、活力、放松、,纯音乐,161,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 6 Canone alla Seconda a 1 Clav.",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典、,平静、放松、学习、,纯音乐,166,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 7 a 1 ovvero 2 Clav.",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典-巴洛克音乐、,平静、放松、学习、冥想、,纯音乐,123,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 8 a 2 Clav.",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典、,热血、动感、放松、,纯音乐,105,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 9 Canone alla Terza a 1 Clav.",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典-巴洛克音乐、,放松、治愈、学习、,,144,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 10 Fughetta a 1 Clav.",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典、,学习、放松、热血、动感、,,,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 11 a 2 Clav.",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典-巴洛克音乐、,动感、活力、放松、,纯音乐,138,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 12 Canone alla Quarta",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典、,放松、,纯音乐,178,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 13 a 2 Clav.",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典-巴洛克音乐、,平静、放松、,纯音乐,129,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 14 a 2 Clav.",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典-巴洛克音乐、,热血、动感、放松、,纯音乐,125,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 15 Canone alla Quinta in moto contrario",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典-巴洛克音乐、,平静、放松、学习、,纯音乐,,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 16 Ouverture a 1 Clav.",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典-巴洛克音乐、,,纯音乐,127,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 17 a 2 Clav.",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典-巴洛克音乐、,热血、动感、放松、,纯音乐,147,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 18 Canone alla Sesta a 1 Clav.",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典-巴洛克音乐、,,,,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 19 a 1 Clav.",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典、,动感、活力、,,,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 20 a 2 Clav.",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典-巴洛克音乐、,热血、动感、放松、,纯音乐,105,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 21 Canone alla Settima",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典、,平静、梦幻、放松、学习、,纯音乐,,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 22 Alla breve a 1 Clav.",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典-巴洛克音乐、,,,,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 23 a 2 Clav.",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典、,动感、活力、,纯音乐,,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 24 Canone all'Ottava a 1 Clav.",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典、,抒情、思念、放松、治愈、,纯音乐,129,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 25 a 2 Clav.",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典、,学习、冥想、放松、,纯音乐,,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 26 a 2 Clav.",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典-巴洛克音乐、,热血、动感、放松、,纯音乐,109,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 27 Canone alla Nona",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典-巴洛克音乐、,动感、放松、热血、,纯音乐,142,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 28 a 2 Clav.",Julian Rachlin、Mischa Maisky、Nobuko Imai、,古典、,热血、动感、放松、,纯音乐,93,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 29 a 1 ovvero 2 Clav.",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典、,动感、活力、,纯音乐,154,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky:Var. 30 Quodlibet a 1 Clav.",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典-巴洛克音乐、,平静、放松、学习、,纯音乐,127,
"Aria mit 30 Veränderungen BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky: Da Capo",Julian Rachlin、Nobuko Imai、Mischa Maisky、,古典、,抒情、思念、放松、治愈、,纯音乐,123,
"Partita No. 5, In G Major, BWV 829:II. Allemande",Glenn Gould、,古典、,放松、冥想、,纯音乐,,
"Partita No. 5, In G Major, BWV 829:I. Praeambulum",Glenn Gould、,古典、,清新、放松、,纯音乐,,
"Partita No. 4, In D Major, BWV 828:VII. Gigue",Glenn Gould、,古典、,学习、,纯音乐,,
"Partita No. 4, In D Major, BWV 828:VI. Menuet",Glenn Gould、,古典、,平静、可爱、快乐、放松、,纯音乐,,
"Partita No. 4, In D Major, BWV 828:V. Sarabande",Glenn Gould、,古典、,平静、放松、,纯音乐,,
"Partita No. 4, In D Major, BWV 828:IV. Aria",Glenn Gould、,古典、,清新、放松、学习、,纯音乐,,
"Partita No. 4, In D Major, BWV 828:II. Allemande",Glenn Gould、,古典、,平静、放松、,纯音乐,,
"Partita No. 4, In D Major, BWV 828:I. Overture",Glenn Gould、,古典、,放松、,纯音乐,,
"Partita No. 3, In A Minor, BWV 827:VII. Gigue",Glenn Gould、,古典、,,纯音乐,,
"Partita No. 4, In D Major, BWV 828:III. Courante",Glenn Gould、,古典、,平静、放松、,纯音乐,,
"Partita No. 3, In A Minor, BWV 827:VI. Scherzo",Glenn Gould、,古典-巴洛克音乐、,学习、,纯音乐,,
"Partita No. 3, In A Minor, BWV 827:IV. Sarabande",Glenn Gould、,古典、,动感、,纯音乐,,
"Partita No. 3, In A Minor, BWV 827:III. Corrente",Glenn Gould、,古典、,学习、,纯音乐,,
"Partita No. 3, In A Minor, BWV 827:II. Allemande",Glenn Gould、,古典、,动感、活力、,纯音乐,,
"Partita No. 3, In A Minor, BWV 827:V. Burlesca",Glenn Gould、,古典、,可爱、快乐、放松、学习、,纯音乐,,
"Partita No. 2, In C Minor, BWV 826:VI. Capriccio",Glenn Gould、,古典、,,纯音乐,,
"Partita No. 3, In A Minor, BWV 827:I. Fantasia",Glenn Gould、,古典、,可爱、快乐、放松、,纯音乐,,
"Partita No. 2, In C Minor, BWV 826:V. Rondeaux",Glenn Gould、,古典、,清新、放松、学习、,纯音乐,,
"Partita No. 2, In C Minor, BWV 826:IV. Sarabande",Glenn Gould、,古典、,,纯音乐,166,
"Partita No. 2, In C Minor, BWV 826:III. Scourante",Glenn Gould、,古典、,动感、活力、,纯音乐,,
"Partita No. 2, In C Minor, BWV 826:I. Sinfonia",Glenn Gould、,古典、,,纯音乐,,
"Partita No. 1, In B-Flat Major, BWV 825:V. Menuet I-Menuet II",Glenn Gould、,古典、,,纯音乐,,
"Partita No. 2, In C Minor, BWV 826:II. Allemande",Glenn Gould、,古典、,平静、放松、学习、,纯音乐,123,
"Partita No. 1, In B-Flat Major, BWV 825:VI. Giga",Glenn Gould、,古典、,可爱、快乐、放松、,纯音乐,101,
"Partita No. 1, In B-Flat Major, BWV 825:I. Praeludium",Glenn Gould、,古典-巴洛克音乐、,平静、放松、,纯音乐,93,
"Partita No. 1, In B-Flat Major, BWV 825:IV. Sarabande",Glenn Gould、,古典、,平静、放松、冥想、,纯音乐,139,
"Partita No. 1, In B-Flat Major, BWV 825:II. Allemande",Glenn Gould、,古典、,可爱、快乐、放松、学习、,纯音乐,122,
"Partita No. 1, In B-Flat Major, BWV 825:III. Corrente",Glenn Gould、,古典、,,纯音乐,,
"French Suite 6 In E, BWV817:8 Gigue",Glenn Gould、,古典、,可爱、快乐、放松、学习、,纯音乐,,
"French Suite 6 In E, BWV817:7 Bourrée",Glenn Gould、,古典、,平静、放松、学习、,纯音乐,,
"French Suite 6 In E, BWV817:6 Menuett",Glenn Gould、,古典、,清新、平静、放松、,纯音乐,,
"French Suite 6 In E, BWV817:5 Polonaise",Glenn Gould、,古典、,平静、放松、,纯音乐,,
"French Suite 6 In E, BWV817:4 Gavotte",Glenn Gould、,古典、,可爱、快乐、放松、,纯音乐,,
"French Suite 6 In E, BWV817:2 Courante",Glenn Gould、,古典、,清新、快乐、放松、学习、,纯音乐,,
"French Suite 6 In E, BWV817:3 Sarabande",Glenn Gould、,古典、,放松、,纯音乐,,
"French Suite 6 In E, BWV817:1 Allemande",Glenn Gould、,古典、,可爱、快乐、放松、学习、,纯音乐,,
"French Suite 5 In G, BWV816:7 Gigue",Glenn Gould、,古典、,可爱、快乐、放松、学习、,纯音乐,,
"French Suite 5 In G, BWV816:6 Loure",Glenn Gould、,古典、,可爱、快乐、放松、,纯音乐,,
"French Suite 5 In G, BWV816:5 Bourrée",Glenn Gould、,古典、,可爱、快乐、放松、,纯音乐,,
"French Suite 5 In G, BWV816:3 Sarabande",Glenn Gould、,古典、,平静、放松、,纯音乐,,
"French Suite 5 In G, BWV816:2 Courante",Glenn Gould、,古典、,平静、放松、,纯音乐,,
"French Suite 5 In G, BWV816:1 Allemande",Glenn Gould、,古典-巴洛克音乐、,平静、放松、,纯音乐,,
"French Suite 4 In Eb, BWV815:6 Air",Glenn Gould、,古典、,可爱、快乐、放松、,纯音乐,107,
"French Suite 4 In Eb, BWV815:7 Gigue",Glenn Gould、,古典、,可爱、快乐、放松、,纯音乐,,
"French Suite 4 In Eb, BWV815:5 Gavotte",Glenn Gould、,古典、,可爱、快乐、放松、,纯音乐,,
"French Suite 4 In Eb, BWV815:4 Menuett (BWV 815a)",Glenn Gould、,古典、,放松、快乐、可爱、,纯音乐,,
"French Suite 4 In Eb, BWV815:1 Allemande",Glenn Gould、,古典、,可爱、快乐、放松、,纯音乐,,
"French Suite 4 In Eb, BWV815:3 Sarabande",Glenn Gould、,古典、,平静、放松、,纯音乐,,
"French Suite 4 In Eb, BWV815:2 Courante",Glenn Gould、,古典、,可爱、快乐、放松、,纯音乐,,
"French Suite 3 In B, BWV814:4 Menuett-Trio",Glenn Gould、,古典-巴洛克音乐、,可爱、快乐、放松、,纯音乐,98,
"French Suite 3 In B, BWV814:3 Sarabande",Glenn Gould、,古典、,平静、放松、,纯音乐,,
"French Suite 3 In B, BWV814:6 Gigue",Glenn Gould、,古典、,可爱、快乐、放松、,纯音乐,,
"French Suite 3 In B, BWV814:5 Anglaise",Glenn Gould、,古典、,平静、放松、学习、,纯音乐,,
"French Suite 3 In B, BWV814:2 Courante",Glenn Gould、,古典、,放松、,纯音乐,,
"French Suite 3 In B, BWV814:1 Allemande",Glenn Gould、,古典、,平静、放松、冥想、,纯音乐,,
"French Suite 2 In C, BWV813:6 Gigue",Glenn Gould、,古典、,平静、放松、,纯音乐,,
"French Suite 2 In C, BWV813:5 Menuett",Glenn Gould、,古典、,可爱、快乐、放松、,纯音乐,,
"French Suite 2 In C, BWV813:4 Air",Glenn Gould、,古典、,可爱、快乐、放松、,纯音乐,,
"French Suite 2 In C, BWV813:3 Sarabande",Glenn Gould、,古典、,平静、放松、,纯音乐,,
"French Suite 2 In C, BWV813:2 Courante",Glenn Gould、,古典、,可爱、快乐、放松、,纯音乐,,
"French Suite 2 In C, BWV813:1 Allemande",Glenn Gould、,古典、,平静、放松、,纯音乐,179,
"French Suite 1 In D, BWV812:6 Gigue",Glenn Gould、,古典、,平静、可爱、快乐、放松、,纯音乐,,
"French Suite 1 In D, BWV812:4 Menuett I",Glenn Gould、,古典、,平静、放松、,纯音乐,,
"French Suite 1 In D, BWV812:5 Menuett II",Glenn Gould、,古典、,平静、可爱、快乐、放松、,纯音乐,,
"French Suite 1 In D, BWV812:3 Sarabande",Glenn Gould、,古典、,平静、放松、,纯音乐,,
"French Suite 1 In D, BWV812:2 Courante",Glenn Gould、,古典、,平静、放松、,纯音乐,,
"English Suite No.4 In F, BWV 809:Gigue",Glenn Gould、,古典-巴洛克音乐、,可爱、快乐、放松、,纯音乐,,
"English Suite No.4 In F, BWV 809:Menuett 2 - Menuett 1 Da Capo",Glenn Gould、,古典-巴洛克音乐、,学习、放松、平静、,纯音乐,,
"English Suite No.4 In F, BWV 809:Menuett 1",Glenn Gould、,古典-巴洛克音乐、,可爱、快乐、放松、,纯音乐,,
"English Suite No.4 In F, BWV 809:Courante",Glenn Gould、,古典-巴洛克音乐、,可爱、快乐、放松、,纯音乐,,
"English Suite No.4 In F, BWV 809:Allemande",Glenn Gould、,古典-巴洛克音乐、,学习、放松、平静、,纯音乐,,
"English Suite No.4 In F, BWV 809:Sarabande",Glenn Gould、,古典-巴洛克音乐、,平静、放松、,纯音乐,,
"English Suite No.4 In F, BWV 809:Prelude",Glenn Gould、,古典-巴洛克音乐、,可爱、快乐、放松、,纯音乐,,
"English Suite No. 3 In G Minor, BWV 808:VII. Gigue",Glenn Gould、,古典-巴洛克音乐、,可爱、快乐、放松、,纯音乐,,
"English Suite No. 3 In G Minor, BWV 808:VI. Gavotte II (Ou La Musette) - Gavotte I Da Capo",Glenn Gould、,古典-巴洛克音乐、,平静、放松、,纯音乐,,
"English Suite No. 3 In G Minor, BWV 808:III. Courante",Glenn Gould、,古典-巴洛克音乐、,平静、放松、,纯音乐,156,
"English Suite No. 3 In G Minor, BWV 808:IV. Sarabande - Les Agréments De La Même Sarabande",Glenn Gould、,古典-巴洛克音乐、,平静、放松、,纯音乐,139,
"English Suite No. 3 In G Minor, BWV 808:II. Allemande",Glenn Gould、,古典-巴洛克音乐、,可爱、快乐、放松、,纯音乐,176,
"English Suite No. 3 In G Minor, BWV 808:I. Prélude",Glenn Gould、,古典-巴洛克音乐、,放松、快乐、清新、,纯音乐,116,
"English Suite No. 2 In A Minor, BWV 807:VII. Gigue",Glenn Gould、,古典-巴洛克音乐、,学习、放松、可爱、快乐、,纯音乐,,
"English Suite No. 2 In A Minor, BWV 807:VI. Bourrée II - Bourrée I Da Capo",Glenn Gould、,古典-巴洛克音乐、,学习、放松、,纯音乐,,
"English Suite No. 2 In A Minor, BWV 807:V. Bourrée I",Glenn Gould、,古典-巴洛克音乐、,学习、放松、可爱、快乐、,纯音乐,,
"English Suite No. 2 In A Minor, BWV 807:IV. Sarabande - Les Agréments De La Même Sarabande",Glenn Gould、,古典-巴洛克音乐、,放松、平静、,纯音乐,,
"English Suite No. 2 In A Minor, BWV 807:III. Courante",Glenn Gould、,古典-巴洛克音乐、,平静、放松、学习、,纯音乐,98,
"English Suite No. 2 In A Minor, BWV 807:II. Allemande",Glenn Gould、,古典-巴洛克音乐、,平静、放松、,纯音乐,,
"English Suite No. 2 In A Minor, BWV 807:I. Prélude",Glenn Gould、,古典-巴洛克音乐、,可爱、快乐、放松、学习、,纯音乐,111,
"English Suite No. 1 In A Major, BWV 806:X. Gigue",Glenn Gould、,古典-巴洛克音乐、,平静、放松、学习、,纯音乐,,
"English Suite No. 1 In A Major, BWV 806:IX. Bourrée II - Bourrée I Da Capo",Glenn Gould、,古典-巴洛克音乐、,放松、,纯音乐,,
"English Suite No. 1 In A Major, BWV 806:VIII. Bourrée I",Glenn Gould、,古典-巴洛克音乐、,平静、放松、,纯音乐,,
"English Suite No. 1 In A Major, BWV 806:VII. Sarabande",Glenn Gould、,古典-巴洛克音乐、,平静、放松、学习、,纯音乐,147,
"English Suite No. 1 In A Major, BWV 806:VI. Double II",Glenn Gould、,古典-巴洛克音乐、,可爱、快乐、放松、,纯音乐,,
"English Suite No. 1 In A Major, BWV 806:V. Double I",Glenn Gould、,古典-巴洛克音乐、,放松、平静、,纯音乐,,
"English Suite No. 1 In A Major, BWV 806:IV. Courante II",Glenn Gould、,古典-巴洛克音乐、,平静、放松、,纯音乐,,
"English Suite No. 1 In A Major, BWV 806:III. Courante I",Glenn Gould、,古典-巴洛克音乐、,平静、放松、学习、,纯音乐,,
"English Suite No. 1 In A Major, BWV 806:II. Allemande",Glenn Gould、,古典-巴洛克音乐、,平静、放松、,纯音乐,96,
"English Suite No. 1 In A Major, BWV 806:I. Prélude",Glenn Gould、,古典-巴洛克音乐、,学习、平静、放松、,纯音乐,187,
"Sinfonia 14 In B-Flat Major, BWV 800",Glenn Gould、,古典-巴洛克音乐、,平静、放松、学习、,纯音乐,,
"Sinfonia 13 In A Minor, BWV 799",Glenn Gould、,古典-巴洛克音乐、,平静、放松、学习、,纯音乐,,
"Sinfonia 12 In A Major, BWV 798",Glenn Gould、,古典-巴洛克音乐、,平静、可爱、快乐、放松、,纯音乐,,
"Sinfonia 15 In B Minor, BWV 801",Glenn Gould、,古典-巴洛克音乐、,清新、平静、放松、,纯音乐,,
"Sinfonia 11 In G Minor, BWV 797",Glenn Gould、,古典-巴洛克音乐、,平静、放松、,纯音乐,125,
"Sinfonia 10 In G Major, BWV 796",Glenn Gould、,古典-巴洛克音乐、,平静、可爱、快乐、放松、学习、,纯音乐,,
"Sinfonia 9 In F Minor, BWV 795",Glenn Gould、,古典-巴洛克音乐、,放松、,纯音乐,138,
"Lieder ohne Worte Op.19:No.1 In E (Andante con moto) ""Sweet Remembrance""",Daniel Barenboim、,古典-浪漫主义音乐、,抒情、平静、放松、学习、冥想、,纯音乐,89,
Lieder ohne Worte Op.19:No. 2 In A Minor (Andante espressivo),Daniel Barenboim、,古典-浪漫主义音乐、,平静、放松、,纯音乐,130,
"Lieder ohne Worte Op.19:No.3 In A (Molto allegro) ""Hunting Song""",Daniel Barenboim、,古典-浪漫主义音乐、,平静、放松、,纯音乐,125,
Lieder ohne Worte Op.19:No. 4 In A (Moderato),Daniel Barenboim、,古典-浪漫主义音乐、,学习、平静、放松、冥想、,纯音乐,138,
"Lieder ohne Worte Op.19:No. 5 In F Sharp Minor (Agitato) ""Restlessness""",Daniel Barenboim、,古典、,平静、放松、冥想、,纯音乐,139,
"Lieder ohne Worte Op.19:No. 6 In G Minor (Andante sostenuto) ""Venetian Gondola Song""",Daniel Barenboim、,古典-浪漫主义音乐、,平静、放松、学习、冥想、,纯音乐,175,
Lieder ohne Worte Op.30:No. 2. Allegro di molto In B Flat Minor,Daniel Barenboim、,古典-浪漫主义音乐、,平静、放松、冥想、,纯音乐,145,
"Lieder ohne Worte Op.30:No. 3. Andante sostenuto in E ""Consolation""",Daniel Barenboim、,古典-浪漫主义音乐、,平静、放松、,纯音乐,131,
Lieder ohne Worte Op.30:No. 4. Agitato e con fuoco In B Minor,Daniel Barenboim、,古典-浪漫主义音乐、,平静、放松、,纯音乐,147,
Lieder ohne Worte Op.30:No. 5. Andante grazioso In D,Daniel Barenboim、,古典-浪漫主义音乐、,冥想、放松、,纯音乐,147,
"Lieder ohne Worte Op.30:No. 6. Allegretto In F Sharp Minor ""Venetian Gondola Song""",Daniel Barenboim、,古典-浪漫主义音乐、,平静、放松、冥想、,纯音乐,143,
Lieder ohne Worte Op.38:No. 1. Con moto In E Flat,Daniel Barenboim、,古典-浪漫主义音乐、,冥想、放松、平静、,纯音乐,110,
"Lieder ohne Worte Op.38:No. 2. Allegro non troppo In C Minor ""Lost Happiness""",Daniel Barenboim、,古典-浪漫主义音乐、,放松、冥想、平静、,纯音乐,125,
"Lieder ohne Worte Op.38:No. 3. Presto In E ""La harpe du poète""",Daniel Barenboim、,古典、,平静、放松、冥想、,纯音乐,117,
Lieder ohne Worte Op.38:No. 4. Andante In A,Daniel Barenboim、,古典-浪漫主义音乐、,学习、平静、放松、,纯音乐,112,
"Lieder ohne Worte Op.38:No. 5. Agitato In A Minor ""Appassionata""",Daniel Barenboim、,古典-浪漫主义音乐、,平静、放松、咖啡厅、冥想、,纯音乐,156,
"Lieder ohne Worte Op.38:No. 6. Andante Con Moto In A Flat ""Duetto""",Daniel Barenboim、,古典、,放松、冥想、,纯音乐,153,
"Lieder ohne Worte Op.53:No. 2. Allegro non troppo In E Flat ""The Fleecy Cloud""",Daniel Barenboim、,古典-浪漫主义音乐、,放松、冥想、,纯音乐,121,
Lieder ohne Worte Op.53:No. 3. Presto agitato In G Minor,Daniel Barenboim、,古典-浪漫主义音乐、,平静、放松、冥想、,纯音乐,112,
"Lieder Ohne Worte I, Op. 19b:#6 In G Minor, 'Venetianisches Gondellied' - Andante Sostenuto",Howard Shelley、,古典-浪漫主义音乐、,学习、平静、放松、冥想、,纯音乐,,
"Songs Without Words, Book I, Op. 19b:No. 1, Andante con moto, MWV U86",Daniel Adni、,古典、,平静、放松、学习、冥想、,,130,
"Songs Without Words, Book I, Op. 19b:No. 2, Andante espressivo, MWV U80",Andrew Keener、Daniel Adni、Mike Clements、,古典-浪漫主义音乐、,,,144,
"Songs Without Words, Book I, Op. 19b:No. 3, Molto allegro e vivace, MWV U89 ""Hunting Song""",Daniel Adni、,古典-浪漫主义音乐、,放松、可爱、快乐、,,108,
"Songs Without Words, Book I, Op. 19b:No. 4, Moderato, MWV U73",Daniel Adni、,古典-浪漫主义音乐、,学习、平静、放松、冥想、,,101,
"Songs Without Words, Book I, Op. 19b:No. 5, Poco agitato, MWV U90",Daniel Adni、,古典-浪漫主义音乐、,,,119,
"Songs Without Words, Book I, Op. 19b:No. 6, Andante sostenuto, MWV U78 ""Venetian Gondola Song""",Daniel Adni、,古典-浪漫主义音乐、,平静、放松、学习、冥想、,,110,
"Songs Without Words, Book II, Op. 30:No. 1, Andante espressivo, MWV U103",Daniel Adni、,古典-浪漫主义音乐、,平静、放松、冥想、,,126,
"Songs Without Words, Book II, Op. 30:No. 2, Allegro di molto, MWV U77",Daniel Adni、,古典-浪漫主义音乐、,,,146,
"Songs Without Words, Book II, Op. 30:No. 3, Adagio non troppo, MWV U104",Daniel Adni、,古典-浪漫主义音乐、,学习、平静、放松、,,128,
"Songs Without Words, Book II, Op. 30:No. 4, Agitato con fuoco, MWV U98",Daniel Adni、,古典-浪漫主义音乐、,,,149,
"Songs Without Words, Book II, Op. 30:No. 5, Andante grazioso, MWV U97",Daniel Adni、,古典-浪漫主义音乐、,,,151,
"Songs Without Words, Book II, Op. 30:No. 6, Allegretto tranquillo, MWV U110 ""Venetian Boat Song""",Daniel Adni、,古典、,平静、放松、学习、冥想、,,138,
"Songs Without Words, Book III, Op. 38:No. 1, Con moto, MWV U121",Daniel Adni、,古典-浪漫主义音乐、,,,140,
"Songs Without Words, Book III, Op. 38:No. 2, Allegro non troppo, MWV U115",Daniel Adni、,古典-浪漫主义音乐、,,,134,
"Songs Without Words, Book III, Op. 38:No. 3, Presto e molto vivace, MWV U107",Daniel Adni、,古典-浪漫主义音乐、,,,123,
"Songs Without Words, Book III, Op. 38:No. 4, Andante, MWV U120",Daniel Adni、,古典-浪漫主义音乐、,,,147,
"Songs Without Words, Book III, Op. 38:No. 5, Agitato, MWV U137",Daniel Adni、,古典-浪漫主义音乐、,,,148,
"Songs Without Words, Book III, Op. 38:No. 6, Andante con moto, MWV U119 ""Duetto""",Daniel Adni、,古典-浪漫主义音乐、,,,114,
"Songs Without Words, Book IV, Op. 53:No. 1, Andante con moto, MWV U143",Daniel Adni、,古典-浪漫主义音乐、,学习、平静、放松、,,131,
"Songs Without Words, Book IV, Op. 53:No. 2, Allegro non troppo, MWV U109",Daniel Adni、,古典-浪漫主义音乐、,,,130,
"Songs Without Words, Book IV, Op. 53:No. 3, Presto agitato, MWV U144",Daniel Adni、,古典-浪漫主义音乐、,,,115,
"Songs Without Words, Book IV, Op. 53:No. 4, Adagio, MWV U114",Daniel Adni、,古典-浪漫主义音乐、,,,114,
"Songs Without Words, Book IV, Op. 53:No. 5, Allegro con fuoco, MWV U153 ""Folksong""",Daniel Adni、,古典-浪漫主义音乐、,,,139,
