歌名,歌手,曲风,推荐标签,语种,BPM,乐评
The Lady And The Earl,Ethno Music Project、,轻音乐、新世纪、,平静、放松、学习、助眠、,纯音乐,127,
Dragon Heart,Ethno Music Project、,轻音乐、新世纪、,平静、放松、助眠、冥想、,纯音乐,128,
Loverletter to You,Bandari、,轻音乐、新世纪、,放松、助眠、冥想、,纯音乐,85,
Aqua Blue,Bandari、,轻音乐、新世纪、,放松、治愈、助眠、冥想、,纯音乐,130,
A Day Without Rain,Bandari、,轻音乐、新世纪、,梦幻、放松、助眠、冥想、,纯音乐,121,
Sparkling Raindrops,Bandari、,轻音乐、,放松、冥想、,纯音乐,154,
Theme From Missing,Bandari、,轻音乐、新世纪、,放松、助眠、冥想、,纯音乐,146,
The Wings of Ikarus,Bandari、,轻音乐、新世纪、,放松、助眠、冥想、,纯音乐,74,
Black Windmill,Bandari、,轻音乐、新世纪、,平静、放松、助眠、冥想、,纯音乐,147,
Summerwaltz,Bandari、,轻音乐、新世纪、,爱情、浪漫、助眠、,纯音乐、英语,107,
Mystica,Bandari、,轻音乐、新世纪、,平静、放松、冥想、,纯音乐,61,
The Sun In The Stream,Bandari、,轻音乐、新世纪、,平静、放松、学习、冥想、,纯音乐,62,
初夏_,S9ryne、,轻音乐、,放松、清新、轻快、快乐、,纯音乐,94,
夏鸣,Airs1991、,流行、轻音乐、,放松、,纯音乐,79,
夏恋Ver,Delos、,轻音乐、,动感、可爱、快乐、,纯音乐,105,
その日の事,市川淳、,原声带-游戏原声、,平静、放松、助眠、冥想、,纯音乐,110,
breathing,yutaka hirasaka、,,清新、可爱、快乐、放松、轻快、,纯音乐,99,
Bluebird,伍々慧、,轻音乐、,放松、,纯音乐,92,
初夏雨后,谢明祥、,中国音乐-民乐、,甜蜜、抒情、清新、幸福、快乐、爱情、放松、憧憬、治愈、轻快、,纯音乐,94,
初夏与骤雨,闫东炜、,电子、流行、轻音乐、,清新、放松、学习、,纯音乐,99,
简单与初夏,闫东炜、,轻音乐-流行轻音乐、,可爱、快乐、放松、助眠、,纯音乐,84,
夏陰、ピアノを弾く,ヨルシカ、,轻音乐、,平静、放松、冥想、,纯音乐,161,
煦风,桑葚上的猴子、,民谣、,清新、放松、,纯音乐,75,
立夏,VIIOX、格里特、,流行、轻音乐、,平静、可爱、快乐、放松、,纯音乐,59,
あの夏へ,echo、,新世纪、,平静、放松、助眠、冥想、,纯音乐,115,
夏日记忆,蓝云木、,电子、,动感、放松、冥想、,纯音乐,128,
仲夏,四季音色、,轻音乐、,平静、梦幻、放松、助眠、,纯音乐,99,
110515,宮内優里、,原声带、轻音乐、,可爱、快乐、放松、,纯音乐,105,
さくら,AUN J-CLASSIC ORCHESTRA、,流行-日本流行、嘻哈说唱-日语说唱、新世纪、,可爱、快乐、放松、,纯音乐,119,
彩蝶舞夏,何真真、,国风-古风、中国音乐、,平静、放松、,纯音乐,54,
Checking Things Off of a to-do List Early In the Morning,Lullatone、,,清新、动感、快乐、爱情、搞笑、活力、放松、正能量、,纯音乐,91,轻快的旋律，充满的一种欢乐的舞步感，好像有一个大的舞池，然后因为这音乐响起，不断地有人走进来，开始舞动自己。好像在庆祝自己的生日一样。
反复折断的光线,闫东炜、,流行、,梦幻、可爱、快乐、放松、治愈、,纯音乐,83,
锦溪,吴宇深、,轻音乐、,平静、放松、助眠、,纯音乐,100,
夏萤 伴奏,小vie、,,悲伤、放松、学习、助眠、,纯音乐,75,
夏天的思念,邱有句、AirS1991、,轻音乐、,平静、放松、助眠、,纯音乐,79,
夏祭り、夢花火。,妹尾武、,二次元-动漫原声带、,,纯音乐,77,
夏の終わりの海,岸部眞明、,轻音乐、,清新、放松、助眠、,纯音乐,153,
秋姉妹のなく頃に in the autumn sky,ばんばんしー、,二次元-東方Project、,抒情、可爱、快乐、放松、治愈、轻快、,纯音乐,79,
See you again (吉他版纯音乐),Various Artists、,轻音乐、,学习、平静、放松、,纯音乐,74,
보고싶다 친구야,Piano i、,轻音乐、,平静、放松、,纯音乐,75,
Call of Silence,Haru、,新世纪、,平静、放松、学习、冥想、,纯音乐,113,
降落在金黄色草坡,Cicada、,轻音乐、,梦幻、放松、,纯音乐,100,
Flores de papel,Sergio Díaz De Rojas、,轻音乐、,平静、放松、,纯音乐,123,
Whisper Of Hope (Piano Only),Gothic Storm、,原声带、,抒情、,纯音乐,80,
몽환의 숲,슈베르탱베르베르、,轻音乐、,,纯音乐,133,
theme of SSS -Piano Arrange Ver.-,Key Sounds Label、,原声带-游戏原声、,平静、放松、,纯音乐,133,
ふたり、許されぬ想い - 聖のテーマ,小瀬村晶、信澤宣明、,轻音乐、新世纪-冥想音乐、,放松、学习、助眠、冥想、,纯音乐,115,
여름을 걷다,방과후、,轻音乐、,,纯音乐,95,
"Lu Xiao Yu (From ""Secret"")",Reach Me、,原声带-电影原声、,平静、放松、,纯音乐,65,
风的誓约,柳不贰、,轻音乐、,平静、放松、学习、冥想、,纯音乐,76,
Joking Together,Michele Nobler、,,,纯音乐,82,
鐘楼のパトリ ～ネオ・ヴェネチア～,妹尾武、,轻音乐、,平静、放松、,纯音乐,69,
The Wake Up,Will McNicol、,轻音乐、,清新、放松、学习、助眠、,纯音乐,131,
曲院风荷,JINBAO、,轻音乐、,平静、放松、治愈、,纯音乐,139,
你的微笑,JINBAO、,轻音乐-流行轻音乐、,悲伤、平静、放松、学习、,纯音乐,75,
노을빛 채색 청춘,Cookie & Choco、,流行-韩国流行、,平静、放松、,韩语,80,
Emma,OceansWhoLied、,轻音乐、新世纪-自然新世纪、,平静、梦幻、放松、助眠、冥想、,纯音乐,67,
Viaje a Cusco,Sergio Díaz De Rojas、,,正能量、,纯音乐,,
Beautiful Creatures (Julien Marchal Piano Cover),ILLENIUM、MAX、,电子、轻音乐、,抒情、,纯音乐,65,
Be Still My Soul,David Nevue、,古典-当代古典音乐、,平静、放松、学习、助眠、,纯音乐,115,
Silence,Movediz、,新世纪、,平静、放松、冥想、,纯音乐,81,
Moon (Mare Imbruim),Zak Gott、,轻音乐、,平静、放松、冥想、,纯音乐,60,
i can still see the road through my tears.,Zachary Bruno、,古典、,平静、放松、冥想、,英语,146,
Opening Presents,Borrtex、,新世纪、,抒情、平静、放松、学习、冥想、,纯音乐,82,
"Child's Christmas Medley (Jolly Old St. Nicholas, Up On the Housetop, Toyland)",Brad Jacobsen、,轻音乐、,抒情、冥想、,纯音乐,111,
In Ordina,Tristan Eckerson、,轻音乐、古典、,甜蜜、悲伤、平静、可爱、快乐、爱情、浪漫、放松、治愈、孤独、洒脱、正能量、大气、,纯音乐,64,
In der Sonne flimmert staubige Luft (feat. Seraphina Theresa),Sergio Díaz De Rojas、,轻音乐、,悲伤、平静、抑郁、放松、孤独、冥想、,纯音乐,68,
Little Night III,Motohiko Hirami、,轻音乐、,平静、梦幻、放松、学习、助眠、,纯音乐,79,
by those who chose a different way.,Zachary Bruno、,古典、,学习、平静、放松、冥想、,英语,,
"Ich bin Himmel, wenn ich den Himmel liebe (feat. Seraphina Theresa)",Sergio Díaz De Rojas、,轻音乐、,,纯音乐,106,
Stand & Believe,Tanaki Alison、,新世纪、,,纯音乐,67,
失联星球,林鹤洋、,轻音乐、,学习、放松、,纯音乐,100,
说不清的距离,林鹤洋、,新世纪、,悲伤、平静、放松、,纯音乐,128,
两情若是久长时,七结音、,轻音乐、,平静、放松、,纯音乐,122,
满眼的温柔都是你叫我怎么能不心动啊.,YoliBaby、,电子-氛围音乐、,甜蜜、可爱、快乐、爱情、,华语,96,
Cherry Blossom,October、,轻音乐、,平静、放松、学习、,纯音乐,71,
易水两岸,魏小涵、,原声带-配乐、,平静、放松、学习、,纯音乐,67,
sleeping kitten.,missingdisapear、,电子-缓拍、,悲伤、抑郁、孤独、,纯音乐,75,
人生若只如初见,七结音、,流行、轻音乐、,平静、放松、,纯音乐,85,
飞雪玉花-净友钢琴版,净友、,流行-器乐流行、,放松、治愈、,纯音乐,63,
我 還 想 和 你 一 起 欣 賞 日 落♡,陈季林、ADG、,电子-缓拍&沙发、,动感、悲伤、抑郁、放松、,纯音乐,80,
寂岭,薛诗墨、,,助眠、放松、冥想、,纯音乐,65,
新愿,四季音色、,轻音乐、,,纯音乐,70,
桜舞い,世间满樱花、,轻音乐、,平静、快乐、放松、治愈、学习、轻快、,纯音乐,74,
南乡子,LuckyKPoo、,电子、,悲伤、放松、,纯音乐,87,
nagashi,idealism、,嘻哈说唱-低保真嘻哈、,悲伤、平静、抑郁、放松、治愈、孤独、,纯音乐,83,停顿的前后，给我的感觉就像是从“孤独的人”到“孤独的旅人”，鼓点就像是在雨夜独行的脚步一样，让画面分明起来了。最终还是只剩下钢琴声，以孤独的心绪收尾。很有共鸣感。
Last Train Home ~still far,麗美、,二次元-动漫原声带、,平静、放松、,纯音乐,86,
"小宝贝, 乖乖睡",Noble Kids Chorus、,,平静、放松、学习、,纯音乐,68,
Tan suave,New York Jazz Lounge、,,冥想、平静、放松、,纯音乐,75,
New Year,LL Kids Nursery Rhymes、Classic Music For Baby Snoozy、,,平静、放松、助眠、,纯音乐,85,
꿈을 꾸는 아이,자장가、,,平静、放松、冥想、,纯音乐,75,
How To Sleep,LL Kids Nursery Rhymes、Baby Lullabies Yin and Jan、,,平静、放松、,纯音乐,78,
Wheels On The Bus (Baby Sleep Music),Monarch Baby Lullaby Institute、BodyHI、Rockabye Lullaby、,,平静、放松、,纯音乐,65,
Jingle Bells (Little Angel Mix),The Candy Cane Consort、,,清新、平静、可爱、快乐、放松、轻快、,纯音乐,95,
Twinkle Twinkle Little Star,Lisa Lynne、,,悲伤、放松、助眠、,纯音乐,78,
London Bridge,Kinderliedjes Baby TaTaTa、Slaapliedjes Ole Het Zandmannetje、,,放松、可爱、快乐、,纯音乐,133,
Eeny Meeny Miny Moe,LL Kids Canciones Infantiles、Música Clásica Para Bebé Snoozy、,,平静、放松、冥想、,纯音乐,136,
Minuet in G from Anna Magdalena,Johann Sebastian Bach、,,平静、放松、冥想、,纯音乐,110,
The Crooked Man,Einstein Baby Lullaby Academy、Lullaby Land、Best Kids Songs、,,放松、平静、,英语,120,
Feliz Año Nuevo Bebe Snoozy,LL Kids Canciones Infantiles、Música Clásica Para Bebé Snoozy、,,平静、放松、,纯音乐,68,
Playing Lullaby Recommended By AI,Please Play Some Music、,,平静、放松、,纯音乐,63,
Frère Jacques,Baby's First、,,放松、,法语,72,
For My Little Brother In A Far Away House On An Island,Baby's Lullaby Land、,,冥想、放松、,纯音乐,96,
Truly Beautful Sleep,Ocean Sound、,,平静、放松、,英语,,
うちへ帰ろう,mammy Sino、,,放松、治愈、冥想、,日语,94,
The Cure Lullaby,Greatest Kids Lullabies Land、,,平静、放松、治愈、,英语,,
A Little Baby (Soft Sounds),Greatest Kids Lullabies Land、,,学习、平静、放松、,英语,,
Bedtime Stories,Trouble Sleeping Music Universe、Greatest Kids Lullabies Land、Sleep Sound Library、,,平静、放松、思念、抒情、,纯音乐,,
Serenity,Amazing Jazz Piano Background、,,平静、放松、,纯音乐,168,
Nature Lullaby,Amazing Jazz Piano Background、,,学习、平静、放松、,纯音乐,169,
Night friends,Alexander Blu、,,梦幻、放松、学习、冥想、,纯音乐,,
Silver Lullaby,Barbara Brown、Patricia Spero、,,平静、放松、学习、冥想、,英语,135,
Clearing the Mind,Ocean Sound、,,放松、,英语,,
Dream Creche,Dream Baby、,,放松、平静、冥想、,英语,162,
Freed from Insomnia,Dream Baby、,,梦幻、放松、平静、,英语,110,
Smooth Piano & Chill,Relaxing Piano Music Consort、Piano Music Collection、Relaxing Piano Music Ensemble、,,放松、,英语,148,
Love Me Slowly,Relaxing Piano Music Consort、Piano Music Collection、Relaxing Piano Music Ensemble、,,学习、放松、,英语,126,
弥散不见,Lion_Z狮子、,,放松、,纯音乐,70,
淡 忘 在 回 忆 里,拿花负荷、,,悲伤、放松、冥想、,纯音乐,92,
空港,AT.H、,电子、,放松、,纯音乐,81,
归海而已（钢琴版）,RONIN MUSIC、FRESH_ye、KIND、,轻音乐、,悲伤、平静、抑郁、放松、治愈、,纯音乐,64,
GONE❀,FRESH_ye、,流行、,热血、动感、放松、,国语,129,
Take me hands,DAISHI DANCE、Cécile Corbel、,电子、流行、,极限运动、清新、放松、举铁、轻快、快乐、爱情、慵懒、,英语,127,
Where Is the Love,Josh Vietti、,电子、流行-器乐流行、,动感、爱情、浪漫、活力、放松、,纯音乐,94,听起来充满朝气希望，非常轻快，像情窦初开的少年表白成功回家的路上，哼着小曲，一路都是那么美好，天气好像格外晴朗
星屑,清水淳一、,原声带、二次元、轻音乐、,抒情、,纯音乐,71,
夏夜蝉鸣起,CARNO、白鸿、,轻音乐、,平静、放松、治愈、,纯音乐,95,
如果最后注定是你，那么晚点也没关系,Mei、,轻音乐、,悲伤、抑郁、,纯音乐,116,
如 果 還 能 再 遇 見 你,ADG、,流行-器乐流行、,平静、放松、冥想、,国语,92,
星离,Lion_Z狮子、,轻音乐、,放松、平静、甜蜜、爱情、正能量、洒脱、,纯音乐,,
やわらかな光,やまだ豊、,原声带、,抒情、幸福、悲伤、梦幻、快乐、放松、学习、正能量、遗憾、,纯音乐,120,
Time Stop,BlackDD、CyTeam、PICK、知晏、,电子-驰放低音、,抒情、动感、紧张、悲伤、梦幻、活力、放松、憧憬、治愈、孤独、洒脱、感人、,纯音乐,130,
旧心月末,VERSE、∅、落雨夜明、,轻音乐、,平静、放松、冥想、,纯音乐,113,
Rainight,Saiakoup、,流行-器乐流行、,平静、放松、,纯音乐,55,
기억이 머물던 곳,July、,轻音乐、,放松、,纯音乐,88,
满天星辰不如你,TLK天翔、-千叶未名-、寒柴、,,平静、放松、助眠、,纯音乐,89,
星辰未若,寒柴、TLK天翔、,流行、轻音乐、,平静、放松、学习、冥想、,纯音乐,62,
what for?,sAr、,流行-器乐流行、,放松、,纯音乐,115,
Legends Of Time,Capo Productions、,轻音乐、,学习、,纯音乐,119,
沉海,壹勺籽糖、,轻音乐、,,纯音乐,136,
星空下的猫语,森水垚、尚衡、,轻音乐、,平静、放松、冥想、,国语,91,
Rainy Days,Resthx、冰封前夕、,轻音乐、,放松、冥想、,纯音乐,,
未梦,himmel、,轻音乐、,放松、,纯音乐,116,
思い出をありがとう,坂本昌一郎、,二次元-游戏音乐、轻音乐、,悲伤、平静、放松、治愈、助眠、,纯音乐,76,
云朵给晚风的情书,拾光、,轻音乐、,平静、放松、学习、,纯音乐,69,
3D雷雨伴天空之城 助眠,ChenDjoy、,轻音乐、新世纪-自然新世纪、,平静、放松、助眠、冥想、,纯音乐,75,
不管什么天气，记得随时带上自己的阳光,Hea2t、,轻音乐、,,纯音乐,67,
Stand on Your Feet,Beatsound、,轻音乐、,梦幻、放松、助眠、,纯音乐,88,
水星记（纯钢琴 ）,林晴l1n7、,,,,,
bye,横山克、,原声带、,平静、梦幻、放松、学习、助眠、冥想、,纯音乐,70,
I do.,Seto、,嘻哈说唱-驰放嘻哈、,平静、快乐、慵懒、放松、,纯音乐,75,
纵使身处黑暗抬头仍能望见星空,TAVOS、聆北夜落、,,梦幻、放松、,纯音乐,99,
i tried love once and it didnt work out,ブロックル、,,悲伤、慵懒、放松、,纯音乐,113,
孤寂,Hea2t、,国风、,悲伤、放松、孤独、,纯音乐,64,
沉沦,AniFace、,电子-缓拍、,悲伤、平静、放松、孤独、学习、助眠、,纯音乐,70,
a fool,Kawin、,轻音乐、,放松、冥想、,纯音乐,66,
渡过星海 吻我最后一滴泪,几鱼、,,可爱、快乐、放松、助眠、,纯音乐,109,
消逝,傅许、,流行-华语流行、轻音乐、,平静、放松、正能量、,纯音乐,90,
念,逆时针向、,轻音乐、,平静、放松、学习、助眠、,纯音乐,89,
再相遇,MYison、,轻音乐、,悲伤、快乐、孤独、,纯音乐,64,
Halfway,[.que]、,电子、轻音乐、,放松、学习、助眠、正能量、,纯音乐,120,
在每天重复的日子里遗失了梦,Chamber橙、,轻音乐、,放松、治愈、,纯音乐,75,
amenohi,松田光由、,轻音乐、,悲伤、抑郁、,纯音乐,69,
Still...,オルゴール、,世界音乐、,,纯音乐,90,
丶`、52%丶`、,Lil Nickle、,嘻哈说唱-说唱伴奏、,梦幻、放松、,纯音乐,79,
海,夏小舟、,流行-器乐流行、,悲伤、放松、孤独、,纯音乐,86,
when we...,silky soap、,轻音乐、,悲伤、平静、慵懒、放松、治愈、孤独、,纯音乐,84,
过往,逆时针向、,,平静、放松、学习、,纯音乐,60,
Swimming,TRA$H、,轻音乐、,悲伤、平静、抑郁、放松、孤独、,纯音乐,84,
盛开成花树,喵步小雨中、,轻音乐、,快乐、轻快、,纯音乐,129,
星星的约定,邱有句、OTANMINE、,轻音乐、,平静、放松、助眠、,纯音乐,90,
殻ノ少女,MANYO、,二次元-游戏音乐、轻音乐、,悲伤、平静、放松、孤独、学习、,纯音乐,70,
暗夜,夏小舟、,轻音乐、,平静、放松、学习、助眠、,纯音乐,96,
The truth that you leave,Pianoboy高至豪、,流行-器乐流行、,悲伤、放松、孤独、学习、,纯音乐,63,这首曲子没有激昂的旋律，没有庞大感情的宣泄，但就是这平静诉说的悲痛直达人心。
如烟,清风至、,轻音乐、,平静、放松、学习、助眠、正能量、,纯音乐,57,
恸哭,MANYO、,二次元-游戏主题曲、,平静、放松、,纯音乐,70,
少女刺繍,mimei、,轻音乐、,平静、放松、助眠、冥想、,纯音乐,101,
今日も雨,glassmoon、,轻音乐、,,纯音乐,90,
Thin purple,MANYO、,原声带-游戏原声、,,纯音乐,74,
你從柔和明媚的艷陽天走過來,凡以三、,轻音乐、,,纯音乐,127,
5月11日 雨,周意悦Sam、,轻音乐、,悲伤、放松、学习、助眠、,,52,
For You,TAVOS、,,悲伤、放松、,纯音乐,119,
Dusky World,MoreanP、,轻音乐、,平静、放松、助眠、,纯音乐,102,
My Memory ~“冬のソナタ”より,広橋真紀子、,轻音乐、,抒情、放松、治愈、,纯音乐,69,
winter bokeh,idealism、jinsang、,,悲伤、梦幻、抑郁、放松、,纯音乐,80,
Starting point,祭酒、,原声带、轻音乐、,平静、放松、助眠、,纯音乐,69,
傘が泣いた日,glassmoon、,轻音乐、,悲伤、平静、放松、,纯音乐,70,
喜欢是绝对不能讨厌的意思,明、DAUXx、,流行-器乐流行、,抒情、悲伤、放松、,纯音乐,70,
time will tell,idealism、,电子-缓拍、嘻哈说唱-低保真嘻哈、,悲伤、抑郁、放松、,纯音乐,79,
The Lost City,傅许、,轻音乐-流行轻音乐、,动感、快乐、活力、放松、治愈、轻快、,纯音乐,112,
ひだまりの郷,八乙女葦菜、,原声带-游戏原声、,放松、,纯音乐,71,
Need feelings,blind.scream、,电子-缓拍、,悲伤、梦幻、抑郁、放松、孤独、助眠、夜店、冥想、,纯音乐,64,
花が散る世界,Revo、,原声带-游戏原声、,平静、放松、学习、,纯音乐,68,
花 が とぶ 飛ぶ,邱有句、李德奎、,轻音乐、,放松、助眠、,纯音乐,93,
to the seaside...,silky soap、,嘻哈说唱-驰放嘻哈、,悲伤、放松、,纯音乐,136,
婚礼,灰澈、,流行、轻音乐、,平静、放松、学习、婚礼、正能量、,纯音乐,122,
简单与秋夜,闫东炜、,轻音乐-流行轻音乐、,清新、可爱、快乐、放松、,纯音乐,69,
walking seasons,COP、,轻音乐、,平静、放松、,纯音乐,100,
初秋与七夕,闫东炜、,电子、轻音乐-流行轻音乐、,放松、治愈、,纯音乐,91,
Please Come Back,Zeraphym 六翼使徒、,轻音乐、,热血、动感、放松、KTV、,纯音乐,54,
因为时间不等了,月海花千野、,,悲伤、平静、放松、,纯音乐,73,
最后　仍在一起,Cicada、,轻音乐、,悲伤、放松、,纯音乐,122,
微风拂过你的脸,Hea2t、,轻音乐、,动感、放松、学习、助眠、,纯音乐,74,
이 음악이 들리니?,Love Rabbit、,轻音乐、,,纯音乐,65,
Rain in the Garden,坂部剛、,二次元-动漫原声带、,,纯音乐,68,
萚兮,SimorE、,轻音乐-流行轻音乐、,,纯音乐,88,
ALONE ON THE WAY,Pianoboy高至豪、,轻音乐、,平静、放松、,纯音乐,65,
I'll Talk To You Soon,chiyoko、,,梦幻、可爱、快乐、放松、助眠、,纯音乐,85,
Bonus ~ Last Summer,barnes blvd.、,流行-器乐流行、,慵懒、放松、,纯音乐,83,
当 星 星 掉 进 眼 睛 里,田由甲、,嘻哈说唱-说唱伴奏、,悲伤、抑郁、放松、,纯音乐,95,
"53º 40,6 N 008º 06,3 E",Sangre De Muerdago、,轻音乐、,抒情、悲伤、孤独、冥想、,纯音乐,111,
听到就爱上的二十秒即兴,特污兔-Dirtyrabbit2、,,清新、悲伤、放松、治愈、孤独、,纯音乐,90,
雫,Funton、,轻音乐、,平静、梦幻、放松、助眠、冥想、,纯音乐,108,
I'm Tired of Feeling This Way,elijah who、,轻音乐、,悲伤、慵懒、放松、,纯音乐,69,
♡,Xxankid、,嘻哈说唱-说唱伴奏、,动感、可爱、快乐、放松、,纯音乐,62,
call,yutaka hirasaka、,轻音乐、,平静、梦幻、放松、,纯音乐,80,
Hide,nadiak、,电子-缓拍、嘻哈说唱-驰放嘻哈、,悲伤、抑郁、孤独、遗憾、,纯音乐,94,
独行,whtlook、,流行-器乐流行、,悲伤、平静、放松、,纯音乐,90,
夢灯籠(Piano ver.),九玖橙儿、九月橙、,流行、轻音乐、,平静、放松、,纯音乐,81,
「フルハウス」運命,中村由利子、,轻音乐、,学习、,纯音乐,98,
夕焼け,経田康子、,轻音乐、,抒情、清新、悲伤、平静、放松、治愈、学习、感人、,纯音乐,,
One Summer's Day,久石譲、,流行-器乐流行、,平静、放松、,纯音乐,80,
Merry Christmas Mr Lawrence (main theme),Federica Fornabaio、,轻音乐-流行轻音乐、,放松、,纯音乐,107,
Kirara～piano,S.E.N.S.、,原声带、轻音乐、新世纪、,平静、放松、学习、,,64,
Imagination,Cristian Onofreiciuc、,原声带-史诗音乐、电子-太空音乐、,热血、动感、正直、正能量、,纯音乐,74,
A Forgotten Shade of Life,Xeuphoria、,原声带-电影原声、轻音乐、,,纯音乐,69,
The Crisis,Ennio Morricone、Gilda Buttà、Accademia Musicale Italiana、,原声带-电影配乐、古典、,平静、放松、助眠、冥想、,纯音乐,68,
summer v,the tumbled sea、,,,纯音乐,95,
unjust life,ANANT-GARDE EYES、,原声带-配乐、二次元-动漫原声带、轻音乐、,抒情、平静、放松、感人、,纯音乐,69,
Illumi,月代彩、,轻音乐、,抒情、,纯音乐,95,
淋漓,四季音色、,轻音乐、,悲伤、放松、学习、助眠、,纯音乐,84,
I Miss You,Xeuphoria、,原声带-电影原声、轻音乐、,,纯音乐,120,
卡农的幻想,薛汀哲、,,抒情、思念、,纯音乐,76,
Shall We Talk,甘仕良、,,平静、放松、学习、,纯音乐,86,
Pacific,Sleeping at Last、,轻音乐、,平静、梦幻、放松、学习、冥想、,纯音乐,58,
Tender Moments,Danny Wright、,新世纪、,平静、放松、,纯音乐,90,
~红春~ Sakura Fish,火花心脏、,轻音乐、,清新、放松、,纯音乐,99,
"너와 나, 서로 다른 계절",Fratz、,流行-韩国流行、,,纯音乐,,
꽃길 (Flower Way) (Xeuphoria Ver.),Xeuphoria、金世正、,,学习、,纯音乐,,
Serenade de l'etoile (Coup de coeur)(short version),Richard Clayderman、,轻音乐、,平静、放松、,纯音乐,69,
The Wonders of the Universe,Cristian Onofreiciuc、,原声带-史诗音乐、,梦幻、放松、,纯音乐,,
"What seems to be the first time in forever, I feel comfortable",Xeuphoria、,原声带-电影原声、,平静、放松、学习、,纯音乐,120,
"Nocturne No. 1 in B Flat Minor, Op. 9, No. 1",Arthur Rubinstein、,古典-浪漫主义音乐、,平静、放松、冥想、,纯音乐,200,
Darkness Is Not the Opposite of Light,Fabrizio Paterlini、,轻音乐、,平静、放松、助眠、冥想、,纯音乐,64,
A Mozart Reincarnated,Ennio Morricone、,原声带-电影配乐、古典、,平静、放松、学习、,纯音乐,86,
Coming Home,S.E.N.S.、,流行、轻音乐、新世纪、,放松、治愈、,纯音乐,69,
操场上的夏天,薛汀哲、,,平静、放松、治愈、学习、,纯音乐,163,
Missing You,S.E.N.S.、,流行-日本流行、轻音乐、新世纪、,悲伤、放松、学习、,纯音乐,60,
富士山下,甘仕良、,轻音乐-流行轻音乐、,平静、放松、学习、助眠、,纯音乐,103,
眼泪,薛汀哲、,,平静、放松、,纯音乐,81,
月下美人,Soul Hug、,轻音乐、,平静、放松、学习、,纯音乐,127,
True Love,May Second、,轻音乐、,,纯音乐,142,
Still Water,Maksim、,古典-古典跨界、,抒情、放松、,纯音乐,83,
The Cradle,George Winston、,轻音乐、,平静、放松、学习、助眠、,纯音乐,121,
Moonscape,re:plus、,流行-器乐流行、,,纯音乐,106,
"Humoresque in G-Flat Major, Op. 101 No. 7, B. 187:No. 7",Moura Lympany、,古典、,平静、放松、学习、冥想、,纯音乐,127,
It was when your eyes were closed I felt myself fall in that infinite moment,Xeuphoria、,原声带-电影原声、,抒情、冥想、,纯音乐,75,
我在终点等你钢琴版(Piano  Solo),九月橙、,原声带、,平静、放松、学习、,纯音乐,,
从你的全世界路过(Piano Solo),九月橙、,原声带、,平静、放松、学习、,纯音乐,,
Pachelbel By The Sea,贵族乐团、,轻音乐、,放松、学习、助眠、冥想、,纯音乐,88,
Endless Story,群星、,,平静、放松、,纯音乐,,
明日を信じて,西村由紀江、,轻音乐、,放松、学习、,纯音乐,58,
记得,风潮音乐、,轻音乐、,平静、放松、,纯音乐,68,
暗香,王崴、,原声带-电影原声、轻音乐、,,纯音乐,,
Comfort Chain,instupendo、,电子-氛围音乐、,紧张、悲伤、放松、治愈、孤独、神秘、洒脱、,纯音乐,55,这首歌像是无尽盛大后的空虚寂寞，像夏天空无一人的碧蓝海滩，像空旷房间里噼啪作响的温暖壁炉，像我无数个不切实际却甘愿沉溺其中的虚幻梦境。
愿世界对你温柔以待,萧楠、,轻音乐-流行轻音乐、,抑郁、悲伤、,纯音乐,79,
Flower of the North,Krisu、,电子、,梦幻、放松、冥想、,纯音乐,100,
Romance,October、,轻音乐、新世纪、,抒情、清新、平静、梦幻、思念、放松、憧憬、助眠、,纯音乐,118,
猫铃,鲸鱼马戏团、,轻音乐、,,纯音乐,200,
雨梦,四季音色、,轻音乐、,放松、助眠、冥想、,纯音乐,84,
归梦,星云琴语、,轻音乐、,平静、放松、助眠、,纯音乐,70,
ᯤ,Quadrant Shield Music、,轻音乐、,平静、放松、助眠、冥想、,纯音乐,56,
another perspective,idealism、,轻音乐、,悲伤、抑郁、慵懒、放松、治愈、孤独、,纯音乐,89,
享受这一刻宁静,Slim Fey、,电子-氛围音乐、,快乐、慵懒、放松、,纯音乐,71,
Summer Rain,α·Pav、,新世纪-自然新世纪、,放松、学习、助眠、冥想、,纯音乐,89,
昨夜,Lion_Z狮子、,电子-缓拍、,抒情、放松、,纯音乐,68,
Awake,Trazer、Lightscape、,电子-驰放低音、,动感、紧张、悲伤、梦幻、放松、孤独、神秘、冥想、,纯音乐,89,
happy when you're not here,In Love With A Ghost、,电子、,慵懒、放松、,纯音乐,90,
I Need You (Rain Day),단비、,轻音乐、,,纯音乐,54,
Showers,Echoes of Nature、,,平静、放松、助眠、冥想、,纯音乐,64,
Velvet Rain,Dan Gibson、,新世纪-自然新世纪、,平静、放松、助眠、冥想、,纯音乐,120,
夏の時雨,浅川晨曦、smile丶轩、,,动感、梦幻、活力、放松、助眠、,纯音乐,96,
时落之雨,Delos、,轻音乐、,,纯音乐,61,
篝火在森林,自然的聲音、,新世纪、,平静、放松、助眠、冥想、,纯音乐,89,
Quiet Rain,Dan Gibson、,轻音乐、新世纪-自然新世纪、,平静、放松、冥想、,纯音乐,63,
lullaby,mt. marcy、,,悲伤、平静、放松、助眠、,纯音乐,79,
