歌名,歌手,曲风,推荐标签,语种,BPM,乐评
【武士桑】『打上花火』【Short】（Cover DAOKO × 米津玄師）,おさむらいさん、,,抒情、放松、助眠、,纯音乐,88,
I'm Yours,郑晟河、,原声带-游戏原声、,清新、放松、助眠、,纯音乐,,
The Merry-Go-Round Of Life: Opening,郑晟河、,流行-韩国流行、轻音乐、,抒情、放松、,纯音乐,165,
With Or Without You,郑晟河、,,清新、放松、,纯音乐,120,
Beat It,郑晟河、,轻音乐、,清新、快乐、放松、,纯音乐,139,
Love Story,郑晟河、,原声带-游戏原声、,放松、助眠、,纯音乐,125,
Merry Christmas Mr. Lawrence,押尾コータロー、,流行-器乐流行、,抒情、放松、,纯音乐,93,
aLIEz（Guitar）,苍小天、,,可爱、快乐、放松、学习、,纯音乐,53,
βios（Guitar）,苍小天、,二次元、流行-器乐流行、,放松、,纯音乐,102,
风之丘（Cover 宮崎駿）,黄家伟、,轻音乐、,抒情、放松、,纯音乐,98,
Always With Me(木吉他),V.A.、,流行-韩国流行、,悲伤、平静、放松、,纯音乐,119,
Passion Loop,Tobias Rauscher、,,放松、,纯音乐,,
Gravity,郑晟河、,,清新、梦幻、放松、助眠、,纯音乐,83,
Lonely,郑晟河、,轻音乐、,抒情、清新、放松、,纯音乐,95,
Flaming,郑晟河、,世界音乐-弗拉门戈、,清新、放松、助眠、,纯音乐,119,
千本桜 (ガットギターバージョン),井草圣二、,二次元、,放松、治愈、,纯音乐,139,
Mellow Sunset,井草圣二、,,助眠、,纯音乐,95,
Angelina,Tommy Emmanuel、,爵士、,抒情、悲伤、放松、学习、,纯音乐,126,
等待的风（Cover 伍伍慧）,张正嘉、,流行、,悲伤、孤独、,纯音乐,,
君と僕（you and me）,ゆきこ、,轻音乐、,,,,
卡农（木吉他独奏版）,Various Artists、,轻音乐、,悲伤、孤独、,纯音乐,69,
Time Travel,岸部眞明、,轻音乐、,放松、治愈、,纯音乐,120,
流れ行く云 (Nagareyuku Kumo),岸部眞明、,轻音乐、,清新、爱情、浪漫、放松、治愈、,纯音乐,162,
Men Eshkimdi Suimeimin,2RAR、,流行、,,哈萨克语,117,
Seni Jiberemin,2RAR、,流行、,动感、放松、,哈萨克语,86,
Tunmen,2RAR、,流行、,动感、活力、,哈萨克语,120,
Пальцами по губам,Ramil'、,,,,,
Oralxi,Meyrban_买热班、,流行、,放松、,哈萨克语,134,
Tunge JangberOrda,Aydos、,流行、,KTV、,哈萨克语,61,
Белгілі Және Белгісіз,Әбдіжаппар Әлқожа、,流行、,抒情、悲伤、KTV、,哈萨克语,72,
Қарындасым-Ай,Gazizhan Shekerbek、,流行、,婚礼、放松、,哈萨克语,100,
Бір Жүрекпіз,Қуандық Рахым、Нұржан Өмірбаев、Ерболат Қарақойшы、,电子、,动感、活力、,哈萨克语,67,
Сүйген Жүрек,Әбдіжаппар Әлқожа、,流行、,婚礼、动感、活力、,哈萨克语,83,
Лабиринт Жүрек,Әбдіжаппар Әлқожа、,流行、,动感、快乐、活力、,哈萨克语,121,
Я за тебя умру,Айкын、,流行、,抒情、悲伤、放松、,俄语,91,
Бол жанымда,Toregali Toreali、,流行、,动感、活力、婚礼、舞蹈、,哈萨克语,136,
Tangi jas,阿来、,流行、,抒情、悲伤、孤独、,哈萨克语,64,
Algaxhi har,阿来、,流行、,抒情、悲伤、孤独、,哈萨克语,64,
沙女与冬不拉(哈萨克族),群星、,中国音乐、,清新、放松、,国语,,
Жаным,Erbolat Qudaibergenov、,嘻哈说唱、,可爱、快乐、放松、酒吧、,哈萨克语,90,
思念 unatebem,Askar阿斯卡尔、,流行、,抒情、KTV、,土耳其语,77,
Сен Де Мен Де,Kairat Nurtas、,流行、,动感、活力、,哈萨克语,124,
Dos,阿来、,流行、,热血、抒情、动感、,英语,75,
关于你,HU$H.A、卓力Barry、纳尔Rex、,流行-华语流行、嘻哈说唱、,抒情、动感、悲伤、思念、,华语,85,
Amazing,INNA、,电子-电子舞曲、,动感、可爱、快乐、夜店、,英语,132,
Kinama meni,阿来、,流行、,热血、动感、活力、,韩语,98,
拥抱我（YeGei，江sir),哈萨克说唱、,嘻哈说唱、,动感、活力、,哈萨克语,139,
armanim ay,贾依娜、,流行、,热血、抒情、动感、梦幻、放松、,,,
Жасыл желе,Нуржан Керменбаев、,流行、,动感、活力、,哈萨克语,,
Жан қызым,Нуржан Керменбаев、,流行、,婚礼、抒情、放松、,乌克兰语,69,
Қайда қайда,Нуржан Керменбаев、,流行、,动感、快乐、放松、,哈萨克语,55,
Қазақтын баласы,Нуржан Керменбаев、,流行、,动感、快乐、活力、,哈萨克语,115,
Мұңайма,Нуржан Керменбаев、,流行、,动感、酒吧、,乌克兰语,,
KORKEMIM,迪玛希Dimash、,流行、,,哈萨克语,119,
Ақ Тілек,迪玛希Dimash、,流行、,动感、活力、,乌克兰语,128,
Daididau,迪玛希Dimash、,流行、,抒情、KTV、,哈萨克语,60,
"Сүйсең, Сүйем",Kairat Nurtas、Gazizkhan Shekerbekov、,流行、,动感、快乐、活力、婚礼、,哈萨克语,105,
Yerkeleteyin,迪玛希Dimash、,流行、,动感、活力、,哈萨克语,100,
Arman ay,Meyrban_买热班、,摇滚-流行摇滚、,热血、动感、放松、,哈萨克语,125,
Bir kun keler,Meyrban_买热班、,流行、,热血、动感、,,89,
Gaxikpin,Meyrban_买热班、,流行、,动感、放松、治愈、,哈萨克语,,
Janam Janam,Kairat Nurtas、,流行、,抒情、悲伤、KTV、,俄语,100,
Сүйші мені,Kairat Nurtas、,流行、,动感、,哈萨克语,89,
Yog'adi yomg'ir,Sam、,流行、,抒情、动感、悲伤、爱情、活力、夜店、,乌兹别克语,97,
Adai,Ulytau、,摇滚、,热血、动感、梦幻、放松、,纯音乐,89,
Yapyr-Ai (Folk Song),Ulytau、,金属、,抒情、爱情、浪漫、KTV、,纯音乐,132,
Saginamin Seni,Nami tobi、,电子、,爱情、,哈萨克语,140,
Sagynam,Мирбек Атабеков、,流行、,抒情、悲伤、,吉尔吉斯语,129,
哈语民歌串烧 警哥组合,警哥组合110、,慢摇DJ、,抒情、悲伤、孤独、,乌克兰语,88,
Saginix Sazi,Aris Kaken、,流行、,放松、,哈萨克语,124,
Ol Sen Emes,Kairat Nurtas、,流行-流行舞曲、,,哈萨克语,120,
sahenamen sene,Kairat Nurtas、,流行、,动感、活力、,乌克兰语,129,
Сенде Жүрек Жоқ,Kairat Nurtas、,流行、,动感、快乐、活力、,哈萨克语,128,
Men Oralam,Kairat Nurtas、,流行、,动感、活力、,哈萨克语,128,
Angsaydi janim,Kairat Nurtas、,流行、,抒情、悲伤、思念、KTV、,哈萨克语,100,
Almatituni,Kairat Nurtas、,流行、,动感、活力、夜店、,哈萨克语,128,
Менімен біле,AD丨、,流行-俄语流行、,动感、活力、夜店、,哈萨克语,105,
Қайтадан,AD丨、,流行、,抒情、动感、悲伤、活力、,哈萨克语,120,
Сен десе,Нұрым Қуаныш、,流行、,动感、婚礼、,土耳其语,130,
Aitxi kim ol,Kairat Nurtas、,流行、,动感、活力、,乌克兰语,74,
mumkin emes,Kairat Nurtas、,流行、,抒情、悲伤、思念、,哈萨克语,69,
Қайта келме,Нұрым Қуаныш、,流行、,放松、,乌克兰语,64,
Багына бала,Нұрым Қуаныш、,流行、,动感、快乐、放松、婚礼、,英语,80,
Сен+сулу(OST+Кайрат+чемпион),Erbolat Qudaibergenov、,嘻哈说唱、,动感、活力、,英语,100,
Без+названия,Erbolat Qudaibergenov、,嘻哈说唱、,动感、活力、酒吧、,哈萨克语,89,
Мен Сені Күтемін,Kairat Nurtas、,流行-流行舞曲、,活力、动感、,哈萨克语,125,
suyemen sene,警哥组合110、,流行、,悲伤、抒情、,维吾尔语,93,
Күтпе мені,Нұрым Қуаныш、,流行、,婚礼、KTV、放松、抒情、,哈萨克语,129,
Belgisiz zhan（New version 2014）,ORDA、,流行、,抒情、动感、KTV、,哈萨克语,94,
Айыптама,AD丨、,电子、,热血、动感、活力、,哈萨克语,128,
Ayimay,Domido、,电子、,KTV、,哈萨克语,99,
Hanxayim-警哥,警哥组合110、,流行、,清新、放松、夜店、,乌克兰语,120,
Сенсіз жүрек,Нуржан Керменбаев、,流行、,动感、活力、,哈萨克语,104,
Алыста журсен де,Нуржан Керменбаев、,,抒情、悲伤、,哈萨克语,89,
Аяла,Нуржан Керменбаев、,流行、,抒情、清新、放松、,乌克兰语,,
Әттең-әттең,Нуржан Керменбаев、,流行、,活力、动感、,韩语,99,
Баурайды,Нуржан Керменбаев、,流行、,动感、放松、,哈萨克语,100,
Ғашық болу оңай ма,Нуржан Керменбаев、,流行、,抒情、动感、,哈萨克语,84,
Мунын дурыс болмады,Нуржан Керменбаев、,流行、,动感、放松、,哈萨克语,99,
雨的钢琴印记,李柏炘、,新世纪-冥想音乐、新世纪-民族新世纪、,平静、放松、,纯音乐,80,
花与光的邂逅,李柏炘、,轻音乐、,,纯音乐,76,
星さがし,伍々慧、,新世纪、,平静、放松、学习、,纯音乐,133,
向日葵,柳轻颂、,轻音乐、,,纯音乐,119,
晚星,逆时针向、,轻音乐、,,纯音乐,70,
打上花火（钢琴版）,柳轻颂、,,平静、放松、冥想、,纯音乐,96,
Surrender,Omar Akram、,轻音乐、新世纪、,抒情、放松、助眠、冥想、,纯音乐,95,
雲のむこう,春野杉卉、MisssszDy、,轻音乐、,平静、放松、治愈、助眠、,纯音乐,92,
Merry Christmas Mr. Lawrence,坂本龍一、,原声带-电影原声、轻音乐、,放松、,纯音乐,101,
I NEED U,Pianella Piano、,流行-韩国流行、,平静、放松、,纯音乐,78,
愿我如星君如月,七结音、,轻音乐-流行轻音乐、,,纯音乐,106,
With Your Summer,林澜叶、,轻音乐-流行轻音乐、,抒情、思念、冥想、,纯音乐,120,
萱草花 钢琴版（电影《你好，李焕英》主题曲）,锦鲤、,流行-器乐流行、,平静、放松、婚礼、,纯音乐,82,
我好想你（《小时代》钢琴版）（翻自 张书驿）,张书驿、,,放松、治愈、,纯音乐,83,
【钢琴】five hundred miles,昼夜、,,平静、放松、,纯音乐,111,
大鱼钢琴版,昼夜、,轻音乐、,放松、治愈、,纯音乐,77,
贝加尔湖畔 钢琴,大魔王林憬、,轻音乐、,平静、放松、,纯音乐,105,
想和你漫步在午后,夏小调、,轻音乐、,平静、放松、助眠、,纯音乐,112,
Because of You,The Piano Guys、,古典-古典跨界、,热血、动感、梦幻、放松、助眠、,纯音乐,139,
少女的祈祷,昼夜、,轻音乐、,平静、梦幻、放松、,华语,117,
星尘,温野、,轻音乐、,平静、放松、治愈、,纯音乐,65,
Right here waiting 钢琴版（Paul Liu）,Paul Liu、,,学习、平静、放松、,纯音乐,120,
遇见 Paul Liu钢琴版（Cover 孙燕姿）,Paul Liu、,,抒情、平静、放松、学习、冥想、,纯音乐,95,
想太多,Paul Liu、,,抒情、平静、放松、,纯音乐,82,
孤单北半球 Paul Liu钢琴版（Cover 梁静茹）,Paul Liu、,,抒情、平静、放松、,纯音乐,101,
我愿意 Paul Liu钢琴版（Cover 王菲）,Paul Liu、,,抒情、平静、放松、,纯音乐,85,
海阔天空 Paul Liu 钢琴版,Paul Liu、,,抒情、放松、,纯音乐,80,
月半小夜曲 Paul Liu钢琴版,Paul Liu、,,抒情、平静、放松、,纯音乐,83,
夏之风,阿铭、,轻音乐、,,纯音乐,99,
Rainy Dumplings,饭碗的彼岸、,新世纪-自然新世纪、,悲伤、平静、梦幻、放松、,纯音乐,78,
いのちの名前,広橋真紀子、,轻音乐、,,纯音乐,88,
晚安,鹿先森乐队、,流行-华语流行、,悲伤、平静、放松、孤独、,纯音乐,136,
夏日限定（insrtrumental version）,温野、,轻音乐、,,纯音乐,66,
Let It Go,The Piano Guys、,古典-古典跨界、,热血、动感、放松、,纯音乐,139,
Fight Song / Amazing Grace,The Piano Guys、,古典-古典跨界、,热血、动感、悲伤、梦幻、抑郁、快乐、放松、轻快、正能量、,纯音乐,87,
Alejandro,Vitamin String Quartet、,流行-器乐流行、古典-古典跨界、,热血、动感、放松、,纯音乐,101,
前前前世 绝美钢琴抒情柔版(翻自 RADWIMPS)(cover),至尊马甲、,轻音乐、,抒情、平静、放松、,纯音乐,83,
三葉のテーマ,RADWIMPS、,二次元-动漫原声带、,甜蜜、抒情、清新、幸福、悲伤、平静、快乐、爱情、思念、慵懒、浪漫、苦情、放松、憧憬、治愈、孤独、轻快、亲情、友情、遗憾、感人、,纯音乐,61,
Always With Me,郑晟河、,流行、,放松、治愈、,英语,120,
Game of Thrones (Main Theme),Boyce Avenue、,,平静、放松、,纯音乐,81,
所念皆星河,CMJ、,轻音乐-流行轻音乐、,抒情、动感、幸福、平静、梦幻、快乐、爱情、浪漫、放松、憧憬、治愈、暴走、感人、家务、通勤、,纯音乐,65,
Beethoven's 5 Secrets,The Piano Guys、,古典-古典跨界、,热血、抒情、动感、思念、放松、正直、正能量、,纯音乐,75,
Eternity,David Foster、,古典-古典跨界、,平静、放松、冥想、,纯音乐,95,
秒 · 繁梦,八云轨、,轻音乐、,抒情、平静、放松、,纯音乐,64,
꽃날 (황진이 OST),달콤한꿈、,流行-韩国流行、新世纪、,,纯音乐,152,
你是玫瑰,Bethybai、,电子、,梦幻、爱情、浪漫、放松、,纯音乐,95,总觉得好像在哪里听过这个旋律，像是老港片   男女主角在影片结尾洒脱互道再见，背对离开，没有回头也不会回头，缓慢又决绝，沙滩永远都是晴天，海风吹得头发高高扬起，浪花起落，就像他们的人生才刚刚开始一样
Rewrite the Stars,The Piano Guys、,古典-古典跨界、,放松、,纯音乐,125,
fish in the pool・花屋敷,ヘクとパスカル、,流行、,抒情、清新、慵懒、放松、憧憬、治愈、感人、,纯音乐,72,
いつも何度でも (acoustic guitar solo),南澤大介、,轻音乐、,清新、放松、助眠、,纯音乐,135,
让我再睡5分钟,爱喝柠檬茶的喵、,流行-器乐流行、,快乐、放松、治愈、,纯音乐,79,
東京タワー,JINBAO、,轻音乐、,平静、放松、,纯音乐,122,
Shelter (Piano version),Porter Robinson、Madeon、,轻音乐、,平静、梦幻、放松、,纯音乐,89,
May Be,Yiruma、,轻音乐、新世纪、,平静、放松、学习、助眠、,纯音乐,96,
飞雪（作曲：文武贝）,文武贝、,流行-器乐流行、,抒情、清新、梦幻、可爱、快乐、放松、治愈、轻快、,纯音乐,109,
Snow (Hey Oh),Luca Stricagnoli、,流行-器乐流行、,可爱、快乐、,纯音乐,100,
晚霞,Kryust、,轻音乐、,平静、放松、治愈、学习、,纯音乐,64,
萤火之森,CMJ、,轻音乐、,动感、平静、快乐、活力、放松、治愈、旅游、家务、通勤、,纯音乐,64,
계절의 여왕,단비、,轻音乐、,放松、,纯音乐,89,
溯（钢琴版）,柳轻颂、,轻音乐、,抒情、动感、悲伤、平静、梦幻、快乐、思念、慵懒、苦情、活力、放松、憧憬、治愈、孤独、轻快、洒脱、亲情、遗憾、,纯音乐,139,
夏,爱喝柠檬茶的喵、,轻音乐-流行轻音乐、,,纯音乐,108,
虹,JINBAO、,轻音乐、,清新、平静、慵懒、放松、治愈、冥想、,纯音乐,68,
寻,邱有句、,轻音乐、,,纯音乐,59,
逝,闫东炜、,,平静、放松、助眠、正能量、,纯音乐,120,
"53º 40,6 N 008º 06,3 E",Sangre De Muerdago、,轻音乐、,抒情、悲伤、孤独、冥想、,纯音乐,111,
M1ssU,扶苏KUSU、鹤见江野、,,平静、放松、助眠、,纯音乐,63,
银河赴约,网易云音乐校园、CMJ、,轻音乐-流行轻音乐、,抒情、清新、幸福、平静、梦幻、快乐、放松、憧憬、治愈、助眠、冥想、轻快、正能量、感人、,纯音乐,67,
夜街，骤雨和启明星,鹤见江野、,流行、,,纯音乐,77,
ヨスガノソラ メインテーマ -願い-,市川淳、,二次元-动漫原声带、,抒情、悲伤、平静、放松、,纯音乐,92,
ω,α·Pav、,轻音乐、,,纯音乐,95,
The truth that you leave (吉他版）（翻自 Pianoboy高至豪）,猫与少年、,流行、轻音乐、,平静、放松、,纯音乐,110,
日暮里,JINBAO、,轻音乐-流行轻音乐、,平静、放松、冥想、,纯音乐,64,
初夏的夜晚,Hea2t、,轻音乐-流行轻音乐、,放松、治愈、,纯音乐,74,
得似旧时,忘乡、,,平静、快乐、放松、治愈、轻快、,纯音乐,72,
Remember,金允、,轻音乐、新世纪、,平静、放松、,纯音乐,141,
Come Ever Closer,Will McNicol、,民谣、,放松、咖啡厅、,纯音乐,141,
flush,MisssszDy、,轻音乐、,平静、放松、,纯音乐,89,
安静的午后,Pianoboy高至豪、,轻音乐、,抒情、悲伤、平静、思念、放松、治愈、孤独、学习、,纯音乐,139,
白色,灰澈、,轻音乐-流行轻音乐、,平静、放松、治愈、,纯音乐,117,
青石巷,魏琮霏、,轻音乐-流行轻音乐、,,纯音乐,109,
烟袋斜街,接个吻，开一枪、SaMZIng、,电子-未来贝斯、国风-国风电子、,热血、抒情、清新、动感、可爱、快乐、爱情、活力、放松、憧憬、治愈、轻快、洒脱、正能量、大气、,纯音乐,100,
Light of Nibel (feat. Aeralie Brighton),Gareth Coker、Aeralie Brighton、,原声带、,热血、动感、紧张、放松、神秘、学习、正能量、大气、,纯音乐,78,
云村的告别,邱有句、,轻音乐、,平静、放松、,纯音乐,75,
海の形,昙轩、,轻音乐、,,纯音乐,90,
Jingle Bell Rock,Paniyolo、,流行-器乐流行、轻音乐、,平静、放松、学习、,纯音乐,122,
A Quiet Departure,Josh Leake、,轻音乐、,平静、放松、,纯音乐,120,
Nuvole Bianche,Ludovico Einaudi、,轻音乐、,,纯音乐,139,
Gymnopedie Nr. 1,Martin Ermen、,古典-二十世纪音乐、,,纯音乐,75,
Dusk,Peter Jeremias、,轻音乐、,抒情、悲伤、平静、抑郁、思念、苦情、放松、憧憬、孤独、亲情、友情、感人、,纯音乐,90,
Bloom of Youth,Key Sounds Label、,二次元-游戏音乐、轻音乐、,抒情、平静、快乐、放松、治愈、轻快、感人、,纯音乐,66,
Dans la maison (Thème),Philippe Rombi、,原声带-电影配乐、流行-器乐流行、,热血、动感、悲伤、放松、孤独、,纯音乐,110,
The Kiss,Phildel、,轻音乐、,平静、可爱、快乐、放松、,纯音乐,79,
Una Mattina,Ludovico Einaudi、,原声带-电影原声、,,纯音乐,96,
Danza in Re minore,Roberto Cacciapaglia、Royal Philharmonic Orchestra、,古典-当代古典音乐、,抒情、平静、思念、放松、助眠、,纯音乐,72,
Love Story,Piano Tribute Conservatory、,轻音乐、,放松、治愈、,纯音乐,122,
Rue des trois frères,Fabrizio Paterlini、,轻音乐、,平静、放松、学习、,纯音乐,130,
第105天,Pianoboy高至豪、,流行、轻音乐、,平静、放松、,纯音乐,95,
Another,Zdeněk Gromnica、,轻音乐、,梦幻、放松、冥想、,纯音乐,69,
찻잔과 도넛이 춤추는 가게,Sereno、,轻音乐、,平静、放松、学习、冥想、,纯音乐,82,
Joshua,October、,轻音乐、新世纪、,平静、放松、治愈、,纯音乐,139,
Never,SimorE、,轻音乐、,平静、放松、学习、,纯音乐,68,
Vow to Virtue,Denean、,轻音乐、新世纪-冥想音乐、,平静、放松、学习、,纯音乐,94,
月花 (Acoustic Ver.),中西亮輔、,二次元-动漫歌曲、轻音乐、,平静、放松、,纯音乐,75,
Lovely Days,슈베르탱베르베르、,轻音乐、,动感、平静、活力、放松、,纯音乐,124,
陽だまりの小部屋,I've、,原声带、,平静、放松、学习、助眠、,纯音乐,76,
城南花已开,三亩地、,轻音乐-流行轻音乐、,抒情、清新、紧张、悲伤、平静、梦幻、快乐、放松、憧憬、治愈、轻快、正能量、遗憾、感人、,纯音乐,118,
one's future,Key Sounds Label、,原声带、二次元、,,纯音乐,109,
Winter Story,Dennis Kuo、,轻音乐、,,纯音乐,76,
Oceano,Roberto Cacciapaglia、,古典-古典跨界、,抒情、清新、紧张、悲伤、平静、梦幻、思念、放松、憧憬、治愈、孤独、神秘、助眠、洒脱、大气、,纯音乐,54,
Amazing Grace,Wayne Gratz、,轻音乐、,,纯音乐,69,
The Promise,Secret Garden、,轻音乐、,平静、放松、学习、助眠、,纯音乐,115,
Blue,Rob Simonsen、,轻音乐、,清新、平静、快乐、放松、轻快、,纯音乐,94,
Red,Rob Simonsen、,原声带、,平静、放松、学习、冥想、,纯音乐,54,
雨のち想い出,志倉千代丸、,二次元-游戏音乐、轻音乐、,平静、放松、学习、,纯音乐,88,
M01,梶浦由記、,原声带-动画片原声、轻音乐-流行轻音乐、,平静、放松、治愈、,纯音乐,60,
Do You?,Yiruma、,轻音乐、新世纪、,,纯音乐,109,
Purity,Painless Destiny、,新世纪、,,纯音乐,100,
A moment of peace,Painless Destiny、,轻音乐、,平静、放松、,纯音乐,100,
夏の喚く,邱有句、,轻音乐、,平静、放松、,纯音乐,72,
好想你 钢琴版,姚远、,轻音乐、,放松、可爱、快乐、平静、,纯音乐,161,
One Summer's Day,久石譲、,流行-器乐流行、,平静、放松、,纯音乐,80,
Lost Control,Painless Destiny、,轻音乐、,,纯音乐,100,
eau,yutaka hirasaka、,轻音乐、,抒情、清新、悲伤、平静、抑郁、思念、慵懒、苦情、放松、憧憬、治愈、孤独、遗憾、,纯音乐,64,
Without You I Am Dying,Painless Destiny、,轻音乐、,平静、放松、,纯音乐,100,
Melodies Of Life,南澤大介、,流行-器乐流行、,清新、放松、,纯音乐,72,
The promise,Secret Garden、,新世纪、,平静、放松、学习、冥想、,纯音乐,122,
Stay Gold,広橋真紀子、,轻音乐、,平静、放松、,纯音乐,81,
Clarence,中川イサト、,,平静、放松、学习、冥想、,纯音乐,199,
Feliz Navidad,Lara & Reyes、,轻音乐、,放松、学习、清新、快乐、咖啡厅、轻快、,纯音乐,144,
Wedding Bell,DEPAPEPE、,流行-日本流行、轻音乐-流行轻音乐、,抒情、放松、,纯音乐,64,
いのちの名前,川本比佐志、,轻音乐-流行轻音乐、,,纯音乐,74,
28,ゴンチチ、,轻音乐、,,纯音乐,75,
ARIGATOU,DEPAPEPE、,,放松、治愈、学习、,纯音乐,70,
Friend,松井祐貴、,流行-器乐流行、新世纪、,快乐、学习、轻快、,纯音乐,115,
To Love You More,Lucia Micarelli、,流行、古典-古典跨界、,放松、治愈、婚礼、,纯音乐,133,
Somewhere,July、,轻音乐、,悲伤、放松、,纯音乐,86,
River Flows in You,Yiruma、,轻音乐、,,纯音乐,142,
Carrying You (From 'Laputa : Castle In The Sky'),郑晟河、,,清新、放松、,纯音乐,74,
Prayer In C - Acoustic Guitar Version,The Man on Guitar、,,快乐、清新、放松、,纯音乐,124,
Love Story (Acoustic Guitar In the Style of Taylor Swift),Kris Farrow、,轻音乐、,抒情、放松、,纯音乐,,
Hey Jude,Stephen Bennett、,民谣、,平静、放松、,纯音乐,184,
Sing - Acoustic Guitar Version,The Man On Guitar、,,快乐、可爱、清新、放松、,纯音乐,,
Our Song (Acoustic Guitar In the Style of Taylor Swift),Kris Farrow、,轻音乐、,清新、放松、,纯音乐,,
Hideaway - Acoustic Guitar Version,The Man on Guitar、,,放松、清新、,纯音乐,,
In My Life,Stephen Bennett、,民谣、,悲伤、放松、治愈、孤独、,纯音乐,112,
Hero - Acoustic Guitar Cover,The Man on Guitar、,,放松、治愈、,纯音乐,,
Fearless (Acoustic Guitar In the Style of Taylor Swift),Kris Farrow、,轻音乐、,抒情、放松、,纯音乐,,
Lovers On The Sun - Acoustic Guitar Version,The Man on Guitar、,,放松、清新、,纯音乐,,
Sounds of Silence,Francis Goya、,流行、轻音乐、,抒情、梦幻、放松、,纯音乐,100,
Knocking On Heavens Door - Acoustic Guitar Cover,The Man on Guitar、,,放松、抒情、,纯音乐,,
A Sense of Freedom,Kurt Gabriel、,,抒情、浪漫、爱情、悲伤、,纯音乐,124,
친구와 연인의 중간에서,단비、,轻音乐、,平静、放松、助眠、冥想、,纯音乐,,
樱花初落,Stefano、,流行、,悲伤、放松、,纯音乐,,
糸守に東京に（GuitarΠano）,SimorE、,流行-器乐流行、,平静、放松、,纯音乐,139,
春色のワルツ,妹尾武、,二次元-动漫原声带、轻音乐、,平静、放松、治愈、,纯音乐,86,
"Fly, Fly, Fly (Remastered)",全秀妍、,流行、,平静、放松、,纯音乐,,
Northern Lights,Bruno Bavota、,流行、轻音乐、,放松、学习、,纯音乐,82,
good night baby,逆时针向、,轻音乐、,爱情、放松、治愈、学习、助眠、,纯音乐,54,
拓郎のテーマ,渡辺俊幸、,原声带、,抒情、思念、放松、,纯音乐,,
In Time,Soulostar、,轻音乐、,助眠、孤独、悲伤、学习、清新、放松、,纯音乐,93,
Torn,Morgul、,,悲伤、平静、放松、助眠、洒脱、,纯音乐,,
The Man Who Chased the Sea,Bruno Bavota、,流行、轻音乐、,可爱、快乐、放松、,纯音乐,,
Calm the Mind from Calm the Mind,Dan Gibson、,新世纪-自然新世纪、,平静、放松、冥想、,纯音乐,,
Baleen Morning,Balmorhea、,,平静、放松、,纯音乐,158,
Flee,Flica、,电子、,平静、放松、,英语,65,
Marine Snow,渡辺善太郎、,原声带、,平静、放松、助眠、冥想、,纯音乐,100,
Away From Home,S.E.N.S.、,流行-日本流行、轻音乐、新世纪、,,,,
风（wind）,陈越龙、,轻音乐、,平静、放松、冥想、,纯音乐,109,
graduation,電気式華憐音楽集団、,二次元、,平静、放松、,纯音乐,65,
itomori,SimorE、,轻音乐、,平静、放松、助眠、,纯音乐,139,
Candice(:≡,̶7̶o̶e̶y̶、,轻音乐、,平静、放松、助眠、冥想、,纯音乐,50,
Autumn breeze with you,百石元、,二次元-动漫歌曲、,悲伤、平静、放松、,纯音乐,75,
Red Wing,Carinthia、,电子、轻音乐、,冥想、放松、,,105,
"Alleluia, Sing to Jesus",Dan Gibson、,轻音乐、新世纪-自然新世纪、,放松、,纯音乐,147,
Graf,小瀬村晶、Haruka Nakamura、,轻音乐、新世纪-冥想音乐、,放松、学习、助眠、,纯音乐,76,
The Glistening Pond,Kevin Kern、,轻音乐、新世纪、,平静、放松、助眠、咖啡厅、,纯音乐,153,
Lingering Effects,Roger St. Denis、,轻音乐、,平静、放松、冥想、,纯音乐,74,
Florence,Kevin Penkin、,原声带-游戏原声、轻音乐、,平静、放松、治愈、,纯音乐,86,
Lament of the Black Bullet,鷺巣詩郎、,原声带、,悲伤、,纯音乐,60,
Azure,小瀬村晶、Haruka Nakamura、,轻音乐、新世纪-冥想音乐、,平静、梦幻、放松、助眠、冥想、,纯音乐,,
我为这首歌想过无数个名字，却都删掉了,MisssszDy、,轻音乐、,悲伤、平静、放松、冥想、,纯音乐,78,
Here,Haruka Nakamura、,轻音乐、,清新、梦幻、放松、,纯音乐,,
"Holy, Holy, Holy",Dan Gibson、,轻音乐、新世纪-自然新世纪、,平静、放松、助眠、冥想、,纯音乐,61,
"江辰,好久不见",解男、,原声带-电视剧原声、,平静、放松、学习、冥想、,纯音乐,147,
Forgiven,Paul Cardall、,轻音乐、新世纪、,冥想、放松、,英语,,
麻衣さん,fox capture plan、,原声带、二次元-动漫原声带、,平静、可爱、快乐、放松、,纯音乐,60,
和煦的糖果风,Candy_Wind、,轻音乐、,清新、动感、平静、活力、放松、,纯音乐,81,
暖かな光の中で,広橋真紀子、,轻音乐、,冥想、放松、治愈、,纯音乐,,
セピアの教室,吉川慶、,原声带-电视剧原声、,抒情、学习、,纯音乐,,
Last Sun,FJORDNE、,轻音乐、,放松、助眠、冥想、,英语,75,
蛍 (instrumental),和田薫、,原声带-电影原声、流行-器乐流行、,平静、放松、学习、,纯音乐,75,
鉄を叩きながら　てめーの魂を叩き上げろ,Audio Highs、,二次元-动漫原声带、,平静、放松、学习、冥想、,纯音乐,71,
春のひだまり,Angel Note、,二次元、,平静、放松、,纯音乐,80,
傷,fox capture plan、,原声带、二次元-动漫原声带、,学习、冥想、,纯音乐,122,
